FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Kevin,Stewart,DEF,LIV,4300000,0,4,0.111111111111111,2.58397932816537E-08,9.30232558139535E-07,0,4172,0,0,0,0,0,0,0,0.9,133,-2,0,4,2,0,0,0,0,0,0,0,0,0.1,2146,0,69,0,0,20,45,0,0,12,Sunderland,Bournemouth,West Ham,Middlesbrough,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
John,Stones,DEF,MCI,5000000,0,23,2.1,4.2E-07,4.6E-06,0,610105,1,10,0,0,0,0,0,4.6,36391,0,0,23,0,0.6,0,3,1,0,1,0,0,26.2,368913,0,336,0,0,907,9764,0,0,182,Burnley,Chelsea,Leicester,Watford,Arsenal,1.3,1.6,1,1.9,2.5,1.9,2.5,2.1,1.3,1.9,2.6,1.7,1.8,1.4,1.3,2.2,2.9,2.7,1.3,1.8,1.9,1.8,1.8,2,1.7,1.6
Maksymilian,Stryjek,GLK,SUN,4000000,0,0,0,0,0,0,1015,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2465,0,0,0,0,0,95,0,0,0,Liverpool,Leicester,Swansea,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cristhian,Stuani,FWD,MID,5000000,0,28,3.5,7E-07,5.6E-06,0,274613,2,7,0,0,0,3,0,5.5,20695,0,1,28,0,0.1,0,0.3,4,0,1,0,0,4.6,402958,0,0,0,1,510,5626,-1,0,118,Leicester,Hull City,Southampton,Liverpool,Swansea,3.5,4.4,3.6,4.1,3.8,3.5,3.5,4.4,3.5,4.2,3.5,3.4,4,4.6,4.2,4.1,3.3,4.6,4.9,4.4,3,3,3.9,3,3.5,3.8
Daniel,Sturridge,FWD,LIV,9800000,1,20,2.2,2.24489795918367E-07,2.04081632653061E-06,0,67756,1,4,0,0,0,0,0,2,2485,-2,0,20,2,0.2,0,1.7,0,0,1,0,3,1,50904,0,283,0,0,380,1634,0,0,51,Sunderland,Bournemouth,West Ham,Middlesbrough,Everton,2.4,1.1,2.5,1.6,1.3,2.1,2.3,1.6,1.3,2.2,1.8,2.4,2.1,1.4,1.7,2.6,1.8,2.3,2.2,1.7,1.6,2.3,1.4,2.1,1.6,1.8
Mario,Suarez,MID,WAT,4500000,0,0,0,0,0,0,6682,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0.1,214,0,69,0,0,0,4,0,0,0,Stoke,West Brom,Everton,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Isaac,Success,MID,WAT,5700000,0,12,0.333333333333333,5.84795321637427E-08,2.10526315789474E-06,0,3699,1,1,0,0,0,1,0,2.1,91,-3,0,12,3,0,0,0,0,0,1,0,0,0,1611,0,0,0,0,191,13,0,0,39,Stoke,West Brom,Everton,Man City,Sunderland,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Andrew,Surman,MID,BOU,4700000,0,19,2.1,4.46808510638298E-07,4.04255319148936E-06,0,7509,1,14,0,0,0,0,0,4,208,-3,0,19,3,0.1,0,0.7,0,0,2,0,0,0.1,1569,0,385,0,0,810,11,0,0,145,Arsenal,Liverpool,Burnley,Leicester,Southampton,0,1.2,1,2.5,1.7,1,1.3,1.1,1.1,1.9,1.5,1,1.3,1,1.1,1.7,1.7,1,1,1.4,1,1.8,1.4,1.6,2.3,1.1
Franck,Tabanou,DEF,SWA,4400000,0,0,0,0,0,0,1460,0,0,0,0,0,0,0,0,12,-1,0,0,1,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,1,0,0,0,Crystal Palace,Tottenham,Sunderland,West Brom,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dusan,Tadic,MID,SOU,7100000,0,35,3.2,4.50704225352113E-07,4.92957746478873E-06,0,198752,2,10,0,0,0,1,0,4.9,9406,-4,0,35,4,0.1,0,1,0,0,4,0,2,1.7,62170,0,564,0,0,855,96,0,0,129,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0,0,0,2.7,2.1,2.8,2.7,2.1,2.3,4.2,3,2.9,3.3,2,2.6,3.2,2,3.4,2.6,2.4,2.3,1.8,2.8,1.6,3.3,2.8
Matt,Targett,DEF,SOU,4300000,0,6,0.166666666666667,3.87596899224806E-08,1.3953488372093E-06,0,32518,0,4,0,0,0,0,0,1.4,645,-2,0,6,2,0,0,0,0,0,0,0,0,0.4,13219,0,169,0,0,283,14,0,0,59,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
James,Tarkowski,DEF,BUR,4000000,0,2,0.0555555555555556,1.38888888888889E-08,5E-07,0,37677,1,2,0,0,0,0,0,0.5,2396,0,0,2,0,0.1,0,0.3,0,0,0,0,0,2.1,49397,0,0,0,0,53,1866,0,0,4,Man City,Stoke,Bournemouth,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Neil,Taylor,DEF,SWA,4200000,2,4,0.111111111111111,2.64550264550265E-08,9.52380952380952E-07,0,36581,1,8,0,0,0,0,0,1,448,-3,0,4,3,0.2,0,1,0,0,0,0,0,0.3,4620,0,321,0,0,310,777,0,0,40,Crystal Palace,Tottenham,Sunderland,West Brom,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Stuart,Taylor,GLK,SOU,4000000,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0.1,1916,0,0,0,0,0,285,0,0,0,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dionatan do Nascimento,Teixeira,DEF,STK,4000000,0,0,0,0,0,0,27488,0,0,0,0,0,0,0,0,478,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3173,0,12,0,0,0,13,0,0,0,Watford,Burnley,Arsenal,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
John,Terry,DEF,CHE,5300000,0,11,0.305555555555556,5.76519916142558E-08,2.07547169811321E-06,0,172766,1,4,0,0,0,0,0,2.1,3916,-2,0,11,2,0.1,0,0.3,0,0,1,0,0,1.9,56560,0,228,0,0,367,99,0,0,66,Tottenham,Man City,West Brom,Sunderland,Crystal Palace,0,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Thomas Robson,DEF,SUN,4000000,0,0,0,0,0,0,2658,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5202,0,0,0,0,0,93,0,0,0,Liverpool,Leicester,Swansea,Chelsea,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Tomkins,DEF,CRY,5000000,1,14,0.388888888888889,7.77777777777778E-08,2.8E-06,0,3033,1,14,0,0,0,1,0,2.8,164,0,0,14,0,0.1,0,0.3,0,0,0,0,0,0.1,3144,0,221,0,0,594,75,0,0,99,Swansea,Southampton,Hull City,Man Utd,Chelsea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Gokhan,Tore,MID,WHU,5400000,0,10,0.277777777777778,5.1440329218107E-08,1.85185185185185E-06,0,10428,0,4,0,0,0,0,0,1.9,49,-1,0,10,1,0,0,0,0,0,1,0,1,0.1,8912,0,0,0,0,240,3,0,0,29,Man Utd,Arsenal,Liverpool,Burnley,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Andros,Townsend,MID,CRY,6100000,1,36,3,4.91803278688525E-07,5.90163934426229E-06,0,214846,2,15,0,0,0,1,0,5.9,5046,-4,0,36,4,0.4,0,2.7,4,0,1,0,2,2.5,77116,0,315,0,1,931,589,0,0,165,Swansea,Southampton,Hull City,Man Utd,Chelsea,3,2.5,2.7,2.7,2,2.6,2,2.4,2.1,2.8,2.1,3.5,2.7,2.6,2.4,2.2,2.7,1.8,2.4,1.6,3.6,1.5,3.3,2,2.3,2.7
Bertrand,Traore,MID,CHE,5400000,0,0,0,0,0,0,2184,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,108,0,101,0,0,0,4,0,0,0,Tottenham,Man City,West Brom,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adama,Traore,MID,MID,4800000,2,12,0.333333333333333,6.94444444444444E-08,2.5E-06,0,2839,1,2,0,0,0,0,0,2.5,575,-2,0,12,2,0.5,0,2.3,0,0,2,0,0,0.2,11941,0,0,0,0,424,2669,0,0,62,Leicester,Hull City,Southampton,Liverpool,Swansea,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Kieran,Trippier,DEF,TOT,4800000,1,2,0.0555555555555556,1.15740740740741E-08,4.16666666666667E-07,0,3153,0,0,0,0,0,0,0,0.4,74,-2,0,2,2,0.1,0,0.7,0,0,0,0,0,0.1,803,0,110,0,0,13,72,0,0,5,Chelsea,Swansea,Man Utd,Hull City,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Josh,Tymon,DEF,HUL,4000000,1,1,0.0277777777777778,6.94444444444444E-09,2.5E-07,0,1955,0,2,0,0,0,0,0,0.3,211,0,0,1,0,0.1,0,0.3,0,0,0,0,0,0.1,4595,0,0,0,0,67,1222,0,0,16,West Brom,Middlesbrough,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leonardo,Ulloa,FWD,LEI,5600000,0,7,0.194444444444444,3.47222222222222E-08,1.25E-06,0,9433,0,2,0,0,0,0,0,1.3,251,-4,0,7,4,0.1,0,0.7,0,0,0,0,0,0.2,3082,0,226,0,0,99,78,0,0,13,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Fredrik,Ulvestad,MID,BUR,4400000,0,0,0,0,0,0,2048,0,0,0,0,0,0,0,0,37,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,505,0,0,0,0,0,1,0,0,0,Man City,Stoke,Bournemouth,West Ham,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Victor,Valdes,GLK,MID,4500000,2,33,3.3,7.33333333333333E-07,7.33333333333333E-06,0,148250,0,12,0,25,0,0,0,7.3,2584,0,0,33,0,0.9,0,4,3,0,2,0,0,5,61880,0,0,0,1,900,12921,0,0,160,Leicester,Hull City,Southampton,Liverpool,Swansea,2.3,3.4,3.9,4.6,3.2,2.9,2.8,3.1,3.5,4.5,3.4,3.3,3.5,4.2,4.4,3,2.6,3.9,3.9,3.8,4,3.7,2.7,2.9,3.8,4.3
Antonio,Valencia,DEF,MUN,5400000,2,32,3.2,5.92592592592593E-07,5.92592592592593E-06,0,464263,1,11,0,0,0,0,0,5.9,2430,-1,0,32,1,0.1,0,0.7,4,0,3,0,0,6,298888,0,186,0,1,871,24700,0,0,200,West Ham,Everton,Tottenham,Crystal Palace,West Brom,4.6,2.5,3.6,3.8,3.3,3.1,3.1,3.9,4.7,4,3.5,1.9,3.6,2.7,4.5,3.4,3.3,3.5,3.7,2.4,3.1,2.5,3.3,4.3,2.9,3.7
Enner,Valencia,FWD,EVE,5300000,1,12,1.7,3.20754716981132E-07,2.26415094339623E-06,0,143075,0,4,0,0,0,0,0,2.3,2042,-2,0,12,2,0.1,0,0.3,0,0,1,0,1,1.8,86115,0,200,0,0,255,483,0,0,20,Southampton,Man Utd,Watford,Arsenal,Liverpool,0.8,1.3,0.8,1.2,1.7,0.8,1.5,1.4,1.6,1.3,1.1,1.5,1,1.7,0.8,1.4,1.9,0.9,0.8,1.9,1.9,1,1.2,1.2,1.4,0.9
Patrick,van Aanholt,DEF,SUN,5000000,10,36,3.3,6.6E-07,7.2E-06,0,142001,0,18,0,0,0,2,0,7.2,2508,0,0,36,0,0.8,0,4,3,0,1,0,1,4.1,81890,0,369,0,2,884,5661,0,0,188,Liverpool,Leicester,Swansea,Chelsea,Watford,3.8,3.6,3.5,3.4,3.9,2.4,2.4,4.9,4.4,3.3,3.9,3.8,4.2,2.5,3.2,3.3,4.3,3,1.9,3.1,4.9,4.3,4.8,3.5,3.6,2.5
Mike,van der Hoorn,DEF,SWA,4300000,0,15,0.416666666666667,9.68992248062016E-08,3.48837209302326E-06,0,9511,1,11,0,0,0,1,0,3.5,1819,-2,0,15,2,0.6,0,2.7,0,0,1,0,0,0.5,16658,0,0,0,1,450,906,0,0,82,Crystal Palace,Tottenham,Sunderland,West Brom,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Virgil,van Dijk,DEF,SOU,5500000,7,38,3.2,5.81818181818182E-07,6.90909090909091E-06,0,225471,3,12,0,0,0,0,0,7,2912,0,-1,38,0,0.5,0,3,5,0,4,0,0,9.5,118813,0,452,0,1,1080,18328,1,0,239,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,3.7,3.7,3.2,3.9,3.2,3.6,3.6,2.5,2.4,3.3,3.4,4.6,2.4,4.3,3,2.8,2.8,4.5,3.8,3.3,3,2.5,3.6,3.8,3.2,4.1
Marco,Van Ginkel,MID,CHE,4900000,0,0,0,0,0,0,1067,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,99,0,81,0,0,0,2,0,0,0,Tottenham,Man City,West Brom,Sunderland,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jamie,Vardy,FWD,LEI,9600000,5,40,3.3,3.4375E-07,4.16666666666667E-06,0,756535,1,20,0,0,0,2,0,4.2,7930,-4,0,40,4,0.3,0,3.3,3,0,3,0,3,9.3,157841,0,945,0,0,891,6712,0,0,132,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,3.6,2.7,4.2,1.9,2.9,4.3,4.5,2.7,3.5,2.4,2.3,3.7,3.3,4.5,4.8,2.5,2.8,4,4.4,2.2,3.4,3.9,2.7,3.9,3,4.2
Guillermo,Varela,DEF,MUN,4500000,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,36,0,0,0,5,0,0,0,West Ham,Everton,Tottenham,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Thibaud,Verlinden,MID,STK,4500000,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,20,0,0,0,Watford,Burnley,Arsenal,Southampton,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jan,Vertonghen,DEF,TOT,5700000,1,41,3.4,5.96491228070175E-07,7.19298245614035E-06,0,101118,4,8,0,0,0,0,0,7.2,16876,2,0,41,-2,0.3,0,1.7,2,0,5,0,0,8.4,285633,0,335,0,0,1080,6319,0,0,251,Chelsea,Swansea,Man Utd,Hull City,Burnley,2.6,3.8,2.5,4,4.4,3.5,3.1,3.6,4,2.8,2.5,3.5,3.9,4.5,4.1,3.9,4.4,2.6,3.6,4.1,5,2,4.6,4,3.2,3.6
Sam,Vokes,FWD,BUR,6200000,2,48,4,6.45161290322581E-07,7.74193548387097E-06,0,71577,0,17,0,0,0,4,0,7.7,18064,2,0,48,-2,0.8,0,5,6,0,3,0,1,3.8,192185,0,0,0,0,985,10454,0,0,147,Man City,Stoke,Bournemouth,West Ham,Tottenham,5.5,3.8,5.4,3.6,2.9,4.7,5.7,3.9,5.2,3.4,6,3.1,4.7,4.5,4.3,3.4,3.6,5.2,5.3,3.6,2.9,4.9,4.4,5.1,2.6,5.8
Michel,Vorm,GLK,TOT,4900000,0,9,0.25,5.10204081632653E-08,1.83673469387755E-06,0,19336,0,1,0,6,0,0,0,1.8,252,-1,0,9,1,0,0,0,0,0,1,0,0,0.3,17647,0,3,0,0,236,27,0,0,51,Chelsea,Swansea,Man Utd,Hull City,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Matej,Vydra,FWD,WAT,4500000,0,1,1,2.22222222222222E-07,2.22222222222222E-07,0,23746,0,0,0,0,0,0,0,0.2,268,0,0,1,0,0,0,0,0,0,0,0,0,0.4,3958,0,0,0,0,3,10,0,0,3,Stoke,West Brom,Everton,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Theo,Walcott,MID,ARS,7800000,2,62,5.6,7.17948717948718E-07,7.94871794871795E-06,0,608436,0,11,0,0,0,5,0,7.9,36236,3,0,62,-3,0.2,1,1.3,4,0,4,0,3,12.4,999452,0,316,0,2,951,39545,0,0,202,Bournemouth,West Ham,Stoke,Everton,Man City,7,5.7,5.9,5.8,5.5,5.8,5.6,5.7,7.3,7.6,6.6,5.1,6,6.3,4.1,8.2,6.4,4.9,6.1,6.6,7.7,7.6,5.5,6.7,6.8,6.9
Kyle,Walker,DEF,TOT,6100000,0,53,4.4,7.21311475409836E-07,8.68852459016394E-06,0,364741,3,7,0,0,0,0,0,8.7,50446,6,0,53,-6,0.3,0,1.7,8,0,5,0,2,36.6,968928,0,461,0,1,1004,12361,0,0,244,Chelsea,Swansea,Man Utd,Hull City,Burnley,3.9,5.4,3.7,5.7,6.2,5.1,4.6,5.2,5.7,4.2,3.8,5.1,5.1,6.1,5.9,5.6,6.2,3.9,5.2,5.8,6.6,3.1,5.9,5.2,4.7,5.2
Jonathan,Walters,MID,STK,5600000,1,19,0.527777777777778,9.42460317460317E-08,3.39285714285714E-06,0,6427,0,11,0,0,0,0,0,3.4,96,-4,0,19,4,0.4,0,2.3,0,0,0,0,2,0.1,845,0,312,0,0,396,38,0,0,52,Watford,Burnley,Arsenal,Southampton,Leicester,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Victor,Wanyama,MID,TOT,4800000,2,32,2.7,5.625E-07,6.66666666666667E-06,0,185999,3,8,0,0,0,1,0,6.7,6210,-2,0,32,2,0.4,0,1.7,3,0,4,0,0,3.4,213458,0,268,0,1,1040,2379,0,0,200,Chelsea,Swansea,Man Utd,Hull City,Burnley,1.4,2.3,2,2.2,3.1,1.7,1.9,1.9,2.2,1.4,2.4,2.5,1.4,2.2,2.7,1.9,2.4,1.6,2.2,2.6,2.7,2,1.5,1.5,2.6,2
Joel,Ward,DEF,CRY,4900000,1,23,1.9,3.87755102040816E-07,4.69387755102041E-06,0,28716,1,21,0,0,0,0,0,4.7,1006,-1,0,23,1,0.1,0,0.7,3,0,0,0,1,0.8,15337,0,333,0,0,1077,396,0,0,181,Swansea,Southampton,Hull City,Man Utd,Chelsea,1.7,1.7,1.7,1.1,1.3,1.4,2.5,1.4,2.3,1.6,1.6,1.3,2,1.2,1.6,1.5,1.5,1.2,1.7,2.1,1.3,2.2,1.7,1.3,1.5,1.1
Stephen,Ward,DEF,BUR,4400000,0,23,2.1,4.77272727272727E-07,5.22727272727273E-06,0,10240,1,17,0,0,0,0,0,5.2,437,-1,0,23,1,0.1,0,0.3,0,0,2,0,0,0.3,15498,0,0,0,0,935,637,0,0,151,Man City,Stoke,Bournemouth,West Ham,Tottenham,1.7,1.8,2.8,2.1,1.1,1.9,1.9,1,2.4,2.3,2,1.2,1.9,1.4,1.4,2,1,2.2,2.5,1.3,1,1.7,1.6,2.1,1.3,3.2
James,Ward-Prowse,MID,SOU,5000000,0,16,0.444444444444444,8.88888888888889E-08,3.2E-06,0,9554,0,2,0,0,0,1,0,3.1,168,-5,1,16,5,0.1,0,0.3,0,0,0,0,1,0.2,1661,0,266,0,0,118,28,-1,0,68,Everton,Crystal Palace,Middlesbrough,Stoke,Bournemouth,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marcin,Wasilewski,DEF,LEI,4000000,0,0,0,0,0,0,24380,0,0,0,0,0,0,0,0,892,0,0,0,0,0,0,0,0,0,0,0,0,1.1,18002,0,35,0,0,0,294,0,0,0,Middlesbrough,Sunderland,Man City,Bournemouth,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Duncan,Watmore,MID,SUN,4900000,6,35,2.9,5.91836734693878E-07,7.14285714285714E-06,0,7617,1,18,0,0,0,0,0,7.1,464,-1,0,35,1,0.9,0,4.3,0,0,2,0,4,0.2,9427,0,185,0,0,863,1590,0,0,95,Liverpool,Leicester,Swansea,Chelsea,Watford,1.4,3.8,2.5,2.2,2.9,2.2,1.8,1.9,2.5,2,2.4,2.1,2.6,1.7,2,2.7,3.4,2.1,2.2,2.9,2.6,1.6,3,2.2,2.6,1.4
Ben,Watson,MID,WAT,4300000,0,0,0,0,0,0,50559,0,1,0,0,0,0,0,0,822,-2,0,0,2,0.1,0,0.3,0,0,0,0,0,0.7,6701,0,351,0,0,44,259,0,1,2,Stoke,West Brom,Everton,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
James,Weir,MID,HUL,4400000,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,25,-1,0,0,1,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,12,0,0,0,West Brom,Middlesbrough,Crystal Palace,Tottenham,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Danny,Welbeck,FWD,ARS,7400000,0,0,0,0,0,0,2742,0,0,0,0,0,0,0,0,48,-1,0,0,1,0,0,0,0,0,0,0,0,0.1,965,0,164,0,0,0,34,0,0,0,Bournemouth,West Ham,Stoke,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glenn,Whelan,MID,STK,4400000,0,21,1.9,4.31818181818182E-07,4.77272727272727E-06,0,28089,2,17,0,0,0,0,0,4.8,2240,-1,0,21,1,0.2,0,0.7,1,0,2,0,0,0.8,19381,1,432,0,0,946,79,0,0,144,Watford,Burnley,Arsenal,Southampton,Leicester,0,1.7,1,1.2,1.9,1,1,1.3,1.6,1.3,1.4,1.1,1,1,1.3,1,1,1.3,1,1,1.1,1.4,1.1,1,1,1.1
Connor,Wickham,FWD,CRY,5600000,4,17,2.4,4.28571428571429E-07,3.03571428571429E-06,0,42806,1,5,0,0,0,2,0,3,477,-4,0,17,4,0.5,0,3,0,0,0,0,0,0.5,13488,0,225,0,0,361,2945,0,0,57,Swansea,Southampton,Hull City,Man Utd,Chelsea,2.6,2,3,1.9,1.7,1.9,2.1,2.2,2.3,2.3,1.6,2.4,2.4,1.8,2.2,2,2,1.6,2,1.7,2.7,2.1,2.7,2.4,2.8,1.9
Georginio,Wijnaldum,MID,LIV,7500000,3,30,0.833333333333333,1.11111111111111E-07,4E-06,0,113140,1,12,0,0,0,1,0,4,978,-5,0,30,5,0.4,0,3,0,0,1,0,2,1.4,13792,0,630,0,0,750,621,0,0,161,Sunderland,Bournemouth,West Ham,Middlesbrough,Everton,0.6,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Ashley,Williams,DEF,EVE,5100000,2,30,2.7,5.29411764705882E-07,5.88235294117647E-06,0,164503,1,12,0,0,0,0,0,5.9,13040,1,0,30,-1,0.6,0,3,1,0,3,0,0,8.2,184246,0,487,0,0,910,1701,0,0,190,Southampton,Man Utd,Watford,Arsenal,Liverpool,2.3,2.4,2,3.8,4.1,1.4,2.3,3.3,2.5,2.6,2.8,3.8,2.2,2.7,1.9,3,3,2.9,1.5,2.8,3.4,3,2.7,2.3,3.1,3.3
Jonathan,Williams,MID,CRY,4500000,0,0,0,0,0,0,972,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,1,0,0,0,1,0,0,0,Swansea,Southampton,Hull City,Man Utd,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
