FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Ashley,Fletcher,FWD,WHU,5000000,0,11,0.183333333333333,3.66666666666667E-08,2.2E-06,0,10049,2,10,0,0,0,0,0,2.2,418,0,0,11,0,0.1,0,0.3,0,0,0,0,0,0.2,11894,0,0,0,0,308,161,0,0,17,Crystal Palace,Middlesbrough,Man City,Southampton,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Darren,Fletcher,MID,WBA,4400000,2,52,2.6,5.90909090909091E-07,1.18181818181818E-05,0,416202,0,20,0,0,0,1,0,11.8,16189,-1,0,52,1,0.5,0,2,0,0,5,0,1,9.4,270545,0,403,0,0,1714,18392,0,0,235,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,1.3,3.3,1.9,2.2,1.5,2.4,2,1.6,1.6,1.8,2,2.3,1.6,1.4,3,1.7,1.8,1.9
Michael,Folivi,FWD,WAT,4500000,1,1,0.0166666666666667,3.7037037037037E-09,2.22222222222222E-07,0,55,0,0,0,0,0,0,0,0.2,38,0,0,1,0,0.1,0,0.5,0,0,0,0,0,0,157,0,0,0,0,10,92,0,0,2,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jose,Fonte,DEF,SOU,5400000,1,58,3.4,6.2962962962963E-07,1.07407407407407E-05,0,163003,2,21,0,0,0,0,0,10.7,9920,-1,0,58,1,0.4,0,2,6,0,7,0,0,4.6,135302,0,487,0,0,1530,1569,0,0,323,Burnley,Leicester,Swansea,West Ham,Sunderland,2.2,3.7,3.1,5,2.3,4.8,2.9,3.1,2.8,4.7,4.2,3.1,3.9,2.7,4.4,3.5,3.1,4.6
Adam,Forshaw,MID,MID,4500000,3,51,2.5,5.55555555555556E-07,1.13333333333333E-05,0,14295,3,20,0,0,0,0,0,11.3,2699,0,0,51,0,0.7,0,3,3,0,6,0,2,0.7,39867,0,0,0,0,1687,6724,0,0,302,Watford,West Ham,West Brom,Tottenham,Everton,1.9,1.9,2.1,1.2,2.2,1.7,1.6,3.1,2,1.8,1.7,2.9,1.5,1.4,1.6,1.2,2.1,1.2
Fraser,Forster,GLK,SOU,5100000,2,63,3.1,6.07843137254902E-07,1.23529411764706E-05,0,139488,2,25,0,32,0,0,0,12.4,7926,1,0,63,-1,0.6,0,3.2,0,0,7,0,0,5,142220,0,233,0,0,1800,3102,0,0,299,Burnley,Leicester,Swansea,West Ham,Sunderland,1.9,3.2,2.7,4.5,2,4.2,2.5,2.6,2.4,4.1,3.7,2.7,3.4,2.4,3.9,3.1,2.7,4.1
Ben,Foster,GLK,WBA,4700000,3,65,3.3,7.02127659574468E-07,1.38297872340426E-05,0,292415,1,24,0,69,0,0,0,13.8,17534,2,0,65,-2,0.6,0,2.8,4,0,3,0,0,15.4,558541,0,129,0,1,1800,12957,0,0,353,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,2.9,3.6,3.1,4.3,4,4.4,3.9,2.6,4.5,2.4,2.9,4.5,4.4,3.1,3.4,2.2,3.6,3.2
Timothy,Fosu-Mensah,DEF,MUN,4100000,0,1,0.0166666666666667,4.0650406504065E-09,2.4390243902439E-07,0,8209,0,0,0,0,0,0,0,0.2,148,-4,0,1,4,0,0,0,0,0,0,0,0,0.1,2920,0,40,0,0,1,158,0,0,2,Liverpool,Stoke,Hull City,Leicester,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4600000,-2,54,2.7,5.8695652173913E-07,1.17391304347826E-05,0,91609,3,34,0,0,0,0,0,11.7,23260,1,0,54,-1,0.7,0,3,5,0,6,0,1,3,156555,0,462,0,1,1791,5028,0,1,402,Hull City,Watford,Crystal Palace,Everton,Man City,0,0,3.1,1.7,2.9,2.1,1.5,3.9,2.8,2.4,2.4,2.8,1.8,3,1.5,3.4,3.3,1.4
Ryan,Fraser,MID,BOU,4800000,13,47,0.783333333333333,1.63194444444444E-07,9.79166666666667E-06,0,10734,0,6,0,0,0,3,0,9.8,3248,-2,0,47,2,0.8,0,4,5,0,3,0,3,0.6,37062,0,0,0,2,506,16578,0,0,140,Hull City,Watford,Crystal Palace,Everton,Man City,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4
George,Friend,DEF,MID,4400000,1,39,2.8,6.36363636363636E-07,8.86363636363636E-06,0,219996,1,14,0,0,0,0,0,8.9,4782,-1,0,39,1,0.2,0,0.7,5,0,2,0,2,3,126919,0,0,0,0,1080,3006,0,0,236,Watford,West Ham,West Brom,Tottenham,Everton,2.3,3.9,3,2.2,2.9,2.9,2.9,2.8,2.1,2.5,2.8,3.2,3.6,2.5,2.8,2.1,3.6,2.8
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,63080,0,0,0,0,0,0,0,0,372,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3480,0,0,0,0,0,57,0,0,0,Watford,West Ham,West Brom,Tottenham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,0,9,0.15,3.33333333333333E-08,2E-06,0,707,0,7,0,0,0,0,0,2,26,0,0,9,0,0.1,0,0.3,0,0,0,0,1,0,919,0,0,0,0,188,11,0,0,38,West Ham,Everton,Bournemouth,Sunderland,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5300000,6,52,2.7,5.09433962264151E-07,9.81132075471698E-06,0,366768,5,29,0,0,0,1,0,9.8,3591,-2,0,52,2,0.4,0,2.3,4,0,4,0,2,5.2,125836,0,482,0,1,1618,432,0,0,358,Chelsea,Southampton,Burnley,Man Utd,Swansea,2.9,2.4,1.4,2.2,2,3.6,3.3,2.6,2.8,3.5,2.9,1.6,2.4,3.3,2,3.1,1.9,3.5
Jay,Fulton,MID,SWA,4400000,3,16,0.266666666666667,6.06060606060606E-08,3.63636363636364E-06,0,1270,2,14,0,0,0,0,0,3.6,38,-1,0,16,1,0.4,0,1.8,0,0,3,0,0,0,859,0,4,0,0,623,26,0,0,78,Arsenal,Liverpool,Southampton,Man City,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4600000,6,33,0.55,1.19565217391304E-07,7.17391304347826E-06,0,80914,0,12,0,0,0,0,0,7.2,921,-4,0,33,4,0.6,0,2.8,1,0,3,0,0,1.3,23972,0,304,0,0,833,1356,0,0,189,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
,Gabriel,DEF,ARS,4800000,1,19,0.316666666666667,6.59722222222222E-08,3.95833333333333E-06,0,13308,2,7,0,0,0,0,0,4,2527,-2,0,19,2,0.6,0,2.7,0,0,2,0,0,0.5,23865,0,244,0,0,642,1025,0,0,124,Swansea,Burnley,Watford,Chelsea,Hull City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Brendan,Galloway,DEF,WBA,4100000,0,9,0.15,3.65853658536585E-08,2.19512195121951E-06,0,16353,0,3,0,0,0,0,0,2.2,363,-4,0,9,4,0,0,0,0,0,1,0,0,0.2,14424,0,126,0,0,247,282,0,0,44,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,26805,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1937,0,0,0,0,0,8,0,0,0,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Garcia,MID,MCI,5000000,0,3,0.05,1E-08,6E-07,0,362,0,1,0,0,0,0,0,0.6,25,0,0,3,0,0,0,0,0,0,0,0,0,0,368,0,0,0,0,29,21,0,0,11,Everton,Tottenham,West Ham,Swansea,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Gardner,MID,WBA,5100000,0,14,0.233333333333333,4.57516339869281E-08,2.74509803921569E-06,0,6955,1,6,0,0,0,0,0,2.7,43,-4,0,14,4,0,0,0.2,0,0,1,0,1,0.1,5035,0,244,0,0,218,14,0,0,52,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,4356,0,0,0,0,0,0,0,0,176,0,0,0,0,0,0,0,0,0,0,0,0,0.2,5143,0,0,0,0,0,62,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,261,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,15,0,0,0,6,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,ARS,4700000,0,12,0.2,4.25531914893617E-08,2.5531914893617E-06,0,21658,2,1,0,0,0,0,0,2.6,477,-3,1,12,3,0.2,0,0.8,0,0,1,0,1,0.5,6637,0,69,0,0,207,41,-1,0,59,Swansea,Burnley,Watford,Chelsea,Hull City,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,5,71,3.5,7.14285714285714E-07,1.44897959183673E-05,0,139764,2,22,0,0,0,1,0,14.5,11831,4,0,71,-4,0.6,0,3,9,0,6,0,0,9.3,467453,0,0,0,1,1800,16105,0,0,363,Watford,West Ham,West Brom,Tottenham,Everton,3.2,5,4.2,3.2,4,4,4,3.9,3.1,3.5,3.8,4.4,4.8,3.5,3.9,3.1,4.9,3.9
Darron,Gibson,MID,EVE,4300000,0,0,0,0,0,0,5350,0,0,0,0,0,0,0,0,127,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2670,0,44,0,0,0,141,0,0,0,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,ARS,8600000,15,63,4.8,5.58139534883721E-07,7.32558139534884E-06,0,180331,1,4,0,0,0,6,0,7.3,6567,-4,-1,63,4,0.6,0,5.5,12,0,2,0,4,4.4,291749,0,629,0,2,449,89110,1,0,229,Swansea,Burnley,Watford,Chelsea,Hull City,6.2,7.2,6.5,4.4,6.8,5,5.4,7.1,5.3,6.3,6.8,6.3,5.2,7,4.6,5.6,5.2,6.1
Shay,Given,GLK,STK,4300000,0,13,0.216666666666667,5.03875968992248E-08,3.02325581395349E-06,0,21826,1,14,0,18,0,0,0,3,427,-2,0,13,2,0,0,0,3,0,0,0,0,0.5,19535,1,24,1,1,450,155,0,0,92,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,276,0,4,0,0,0,10,0,0,0,Swansea,Burnley,Watford,Chelsea,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4900000,2,55,2.8,5.71428571428571E-07,1.12244897959184E-05,0,76776,1,32,0,52,0,0,0,11.2,1791,-1,0,55,1,0.6,0,2.7,4,0,3,0,0,1.9,30830,1,375,1,0,1742,550,0,0,333,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,2.4,3,3.3,1.8,4,3.7,2,2.7,2.9,3.1,2.1,2.9,2.6,3.6,1.5,1.9,2.9
Joseph,Gomez,DEF,LIV,4800000,0,0,0,0,0,0,1008,0,0,0,0,0,0,0,0,29,-2,0,0,2,0,0,0,0,0,0,0,0,0,367,0,58,0,0,0,30,0,0,0,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1604,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,386,0,242,0,0,0,18,0,0,0,Arsenal,Liverpool,Southampton,Man City,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynden,Gooch,MID,SUN,4200000,0,10,0.166666666666667,3.96825396825397E-08,2.38095238095238E-06,0,5181,3,5,0,0,0,0,0,2.4,696,-3,0,10,3,0,0,0,0,0,1,0,0,0.1,7279,0,0,0,0,323,1253,0,0,38,Stoke,West Brom,Tottenham,Crystal Palace,Southampton,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,2,35,0.583333333333333,1.24113475177305E-07,7.4468085106383E-06,0,9845,4,17,0,0,0,2,0,7.4,304,-3,0,35,3,0.3,0,1.2,1,0,2,0,0,0.2,7720,0,331,0,0,838,195,0,0,157,Hull City,Watford,Crystal Palace,Everton,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.1,2.32558139534884E-08,1.3953488372093E-06,0,186702,0,2,0,0,0,0,0,1.4,8263,-2,0,6,2,0,0,0,0,0,0,0,1,3.9,158458,0,124,0,0,60,7903,0,0,17,Hull City,Watford,Crystal Palace,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Max,Gradel,MID,BOU,5000000,0,4,0.0666666666666667,1.33333333333333E-08,8E-07,0,13026,1,0,0,0,0,0,0,0.8,69,-5,0,4,5,0,0,0,0,0,0,0,0,0.1,1035,0,155,0,0,95,9,0,0,14,Hull City,Watford,Crystal Palace,Everton,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4400000,6,63,4.2,9.54545454545455E-07,1.43181818181818E-05,0,45084,0,18,0,46,0,0,0,14.3,6902,4,0,63,-4,0.8,0,3.7,6,0,6,0,0,7.7,339528,0,0,0,2,1350,29723,0,0,302,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,3.5,4.1,5.1,4.5,5.4,4.2,5.3,4.4,5,3.1,3.4,6.1,5.7,4.6,6,4.6,5.9,5.1
Andre,Gray,FWD,BUR,6200000,1,55,3.9,6.29032258064516E-07,8.87096774193548E-06,0,499661,2,16,0,0,0,5,0,8.9,9999,-3,-1,55,3,0.9,0,5.5,6,0,3,0,2,4.6,245791,0,0,0,1,1070,29776,1,0,144,Southampton,Arsenal,Leicester,Watford,Chelsea,5.2,2.9,5.8,3,4.6,4,3.9,3,3.1,5.2,5,2.9,2.6,4.7,3.9,5.1,2.4,5.6
Demarai,Gray,MID,LEI,4800000,1,31,0.516666666666667,1.07638888888889E-07,6.45833333333333E-06,0,45803,1,7,0,0,0,1,0,6.5,719,-2,0,31,2,0.4,0,1.8,0,0,1,0,3,0.6,31032,0,57,0,0,415,632,0,0,114,Chelsea,Southampton,Burnley,Man Utd,Swansea,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Marko,Grujic,MID,LIV,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,26663,0,0,0,0,0,0,0,0.5,116,-7,0,2,7,0,0,0,0,0,0,0,0,0.2,2485,0,0,0,0,30,21,0,0,6,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5000000,1,41,0.683333333333333,1.36666666666667E-07,8.2E-06,0,20762,0,17,0,0,0,1,0,8.2,210,-5,0,41,5,0.1,0,0.5,3,0,3,0,2,0.2,13350,0,0,0,1,922,71,0,0,162,Southampton,Arsenal,Leicester,Watford,Chelsea,0,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adlene,Guedioura,MID,WAT,4300000,2,21,0.35,8.13953488372093E-08,4.88372093023256E-06,0,6273,2,19,0,0,0,0,0,4.9,318,-2,0,21,2,0.3,0,1.5,0,0,0,0,1,0.1,6817,0,56,0,0,721,171,0,0,107,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,3,50,2.6,5.2E-07,1E-05,0,31656,6,17,0,0,0,0,0,10,3333,0,0,50,0,0.4,0,2.2,7,0,5,0,2,0.4,35192,0,270,0,0,1665,382,0,0,332,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0,1.7,1.6,2.5,1.8,3.4,1.3,2.3,2.4,1.3,1.7,3.1,3.2,1.4,1.9,1.8,2.9,1.3
Ilkay,Gundogan,MID,MCI,5000000,0,41,0.683333333333333,1.36666666666667E-07,8.2E-06,0,680747,0,8,0,0,0,3,0,8.2,6257,-5,0,41,5,0.1,0,0.5,2,0,3,0,1,1.9,698899,0,0,0,1,704,251,0,0,196,Everton,Tottenham,West Ham,Swansea,Bournemouth,0,0,0,0,0,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Bradley,Guzan,GLK,MID,4300000,8,17,0.283333333333333,6.58914728682171E-08,3.95348837209302E-06,0,23785,0,1,0,10,0,0,0,4,516,-2,0,17,2,0.3,0,1.3,1,0,2,0,0,0.6,10963,0,188,0,1,270,1827,0,0,69,Watford,West Ham,West Brom,Tottenham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0,0,0,0,300,0,0,0,0,0,0,0,0,10,-1,0,0,1,0,0,0,0,0,0,0,0,0,276,0,0,0,0,0,5,0,0,0,Chelsea,Southampton,Burnley,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,13,0,0,0,Tottenham,Sunderland,Middlesbrough,Stoke,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,172531,0,0,0,0,0,0,0,0,263,-2,0,0,2,0,0,0,0,0,0,0,0,1.1,2543,0,360,0,0,0,13,0,0,0,Everton,Tottenham,West Ham,Swansea,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakob,Haugaard,GLK,STK,4300000,0,0,0,0,0,0,3013,0,0,0,0,0,0,0,0,30,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,248,0,31,0,0,0,10,0,0,0,Sunderland,Man Utd,Everton,West Brom,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,10400000,2,120,6.3,6.05769230769231E-07,1.15384615384615E-05,0,1206389,2,15,0,0,0,9,0,11.5,55946,4,0,120,-4,0.4,0,3.8,17,0,10,0,4,34.2,1732542,0,476,0,3,1605,28655,0,0,458,Leicester,Hull City,Liverpool,Arsenal,Burnley,7.2,8.4,4.5,6.6,6.6,8.2,6,9.3,6.7,7.7,7.1,6.2,7,8.3,6.5,8.6,6.6,9.4
Tom,Heaton,GLK,BUR,4900000,1,80,4.4,8.97959183673469E-07,1.63265306122449E-05,0,237779,1,27,0,83,0,0,0,16.3,10521,4,0,80,-4,1,0,4.7,13,0,4,0,0,16.3,655194,0,0,1,4,1620,32106,0,0,396,Southampton,Arsenal,Leicester,Watford,Chelsea,6.6,4.5,5.7,3.5,5.9,4.3,3.8,4.3,2.8,6.5,6.6,3.8,3.2,4.9,4.5,6.2,3.9,6.6
Jordan,Henderson,MID,LIV,6300000,0,64,3.4,5.3968253968254E-07,1.01587301587302E-05,0,88643,6,21,0,0,0,1,0,10.2,7478,-2,1,64,2,0.3,0,2.2,9,0,6,0,4,1.5,92025,0,250,0,0,1666,912,-1,0,400,Man Utd,Swansea,Chelsea,Hull City,Tottenham,0,3.5,2.9,2.6,3.1,2.8,2.6,4.6,2.1,3.7,3.7,2.5,2.5,3.2,3,3.5,2.2,3.7
Jeff,Hendrick,MID,BUR,5400000,1,40,2.5,4.62962962962963E-07,7.40740740740741E-06,0,3834,5,26,0,0,0,2,0,7.4,162,-1,0,40,1,0.4,0,2.3,1,0,3,0,0,0.1,5689,0,0,0,0,1361,197,0,0,139,Southampton,Arsenal,Leicester,Watford,Chelsea,2.5,1.2,3.1,1.4,2,1.2,1.3,1.2,1.7,2.2,2.4,1.3,1.2,2.3,1.2,2.4,1.2,2.2
Wayne,Hennessey,GLK,CRY,4300000,1,25,2.3,5.34883720930233E-07,5.81395348837209E-06,0,116466,1,20,0,34,0,0,0,5.8,3026,-2,0,25,2,0.5,0,2,0,0,1,0,0,2.4,42511,0,266,0,0,990,5476,0,0,181,West Ham,Everton,Bournemouth,Sunderland,Stoke,0,2,2,2,2.3,2.1,1.9,2.3,2.1,1.7,2.3,2.6,1.8,2.2,2.3,1.9,2.3,1.5
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3832,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,583,0,0,0,0,0,14,0,0,0,Southampton,Arsenal,Leicester,Watford,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus,Henriksen,MID,HUL,4900000,1,16,0.266666666666667,5.4421768707483E-08,3.26530612244898E-06,0,832,1,12,0,0,0,0,0,3.3,24,-6,1,16,6,0.1,0,0.5,0,0,0,0,0,0,912,0,0,0,0,572,13,-1,0,64,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,5900000,0,24,0.4,6.77966101694915E-08,4.06779661016949E-06,0,129255,0,11,0,0,0,1,0,4.1,545,-1,0,24,1,0,0,0,0,0,2,0,1,0.8,108322,0,0,0,0,671,92,0,0,47,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Luis,Hernandez,DEF,LEI,4200000,0,3,0.05,1.19047619047619E-08,7.14285714285714E-07,0,18557,1,8,0,0,0,0,0,0.7,237,-3,0,3,3,0,0,0.2,0,0,0,0,0,0.4,5726,0,0,0,0,327,85,0,0,50,Chelsea,Southampton,Burnley,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,6300000,7,47,2.8,4.44444444444444E-07,7.46031746031746E-06,0,31439,2,12,0,0,0,0,0,7.5,2467,-2,0,47,2,0.7,0,4.3,5,0,6,0,3,0.9,45260,0,307,0,0,1367,5435,0,1,301,Liverpool,Stoke,Hull City,Leicester,Watford,1.7,2,2.4,2.3,3,1.7,2.6,1.9,2.3,2.4,2.6,2.8,1.9,2,2.4,1.5,1.4,2.1
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,113,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,140,0,0,0,0,0,4,0,0,0,Burnley,Leicester,Swansea,West Ham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0,0,0,0,732,0,0,0,0,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2082,0,0,0,0,0,183,0,0,0,Man City,Crystal Palace,Stoke,Bournemouth,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,1865,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,2491,0,0,0,0,0,54,0,0,0,Bournemouth,Chelsea,Man Utd,Liverpool,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,11947,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0.2,1145,0,0,0,0,0,5,0,0,0,Middlesbrough,Bournemouth,Arsenal,Burnley,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,0,25,0.416666666666667,9.68992248062016E-08,5.81395348837209E-06,0,105655,1,11,0,0,0,0,0,5.8,1905,-2,0,25,2,0.2,0,0.7,0,0,4,0,0,1.3,45028,0,0,0,0,872,712,0,0,155,Burnley,Leicester,Swansea,West Ham,Sunderland,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4000000,0,7,0.116666666666667,2.91666666666667E-08,1.75E-06,0,64468,1,5,0,0,0,0,0,1.8,614,-5,0,7,5,0,0,0,0,0,1,0,0,0.6,43777,0,0,0,0,270,762,0,0,61,Swansea,Burnley,Watford,Chelsea,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
