FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW8Forecast,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Adnan,Januzaj,MID,SUN,5400000,0,8,1.3,2.40740740740741E-07,1.48148148148148E-06,0,43738,0,10,0,0,0,0,0,1.5,5400,-1,1,8,1,0.1,0,0.3,0,0,0,0,0,0.7,30602,0,33,0,0,471,28,-1,1,42,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0.6,0.6,0.6,1.1,0.8,0.6,0.7,0.7,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.9,1.1,0.6,0.6,0.7,0.6,0.6,1,0.8,0.6,0.6
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,23463,0,1,0,0,0,0,0,0.4,485,0,0,2,0,0,0,0,0,0,0,0,0,0.2,1058,0,118,0,0,90,6,0,0,8,West Ham,Leicester,Liverpool,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,5000000,0,0,0,0,0,0,217,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,178,0,0,0,12,0,0,0,Swansea,Middlesbrough,Sunderland,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen,Johnson,DEF,STK,4800000,2,4,0.19047619047619,3.96825396825397E-08,8.33333333333333E-07,0,7288,0,6,0,0,0,0,0,0.8,720,-2,0,4,2,0.3,0,1.3,0,0,0,0,0,0.1,1422,0,324,0,0,270,433,0,0,36,Sunderland,Hull City,Swansea,West Ham,Bournemouth,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Jonathan Benteke,FWD,CRY,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,6072,0,0,0,0,0,0,0,0.2,1752,0,0,1,0,0,0,0,0,0,0,0,0,0.1,9029,0,0,0,0,7,241,0,0,3,West Ham,Leicester,Liverpool,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Jones,DEF,SUN,4400000,0,0,0,0,0,0,555,0,0,0,0,0,0,0,0,54,-1,0,0,1,0,0,0,0,0,0,0,0,0,183,0,211,0,0,0,37,0,0,0,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Jones,MID,BUR,5000000,0,1,1,2E-07,2E-07,0,2706,1,1,0,0,0,0,0,0.2,65,0,0,1,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,86,1,0,0,8,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Phil,Jones,DEF,MUN,4700000,0,0,0,0,0,0,8427,0,0,0,0,0,0,0,0,318,-3,1,0,3,0,0,0,0,0,0,0,0,0.2,476,0,64,0,0,0,14,-1,0,0,Liverpool,Chelsea,Burnley,Swansea,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Joselu,FWD,STK,5300000,0,0,0,0,0,0,5969,0,0,0,0,0,0,0,0,162,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,495,0,246,0,0,0,6,0,0,0,Sunderland,Hull City,Swansea,West Ham,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Josh Robson,DEF,SUN,4000000,0,0,0,0,0,0,1061,0,0,0,0,0,0,0,0,215,0,0,0,0,0,0,0,0,0,0,0,0,0.1,3047,0,0,0,0,0,383,0,0,0,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lukas,Jutkiewicz,FWD,BUR,4400000,0,2,0.0952380952380952,2.16450216450216E-08,4.54545454545455E-07,0,16145,0,0,0,0,0,0,0,0.5,1153,-1,0,2,1,0,0,0,0,0,0,0,0,0.5,7406,0,0,0,0,13,323,0,0,5,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Christian,Kabasele,DEF,WAT,4800000,0,0,0,0,0,0,1550,0,3,0,0,0,0,0,0,101,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,239,0,0,0,0,51,37,0,0,6,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Younes,Kaboul,DEF,WAT,4400000,1,4,0.19047619047619,4.32900432900433E-08,9.09090909090909E-07,0,12229,0,9,0,0,0,0,0,0.9,672,-1,0,4,1,0.1,0,0.3,0,0,0,0,0,0.5,4429,0,231,0,0,351,491,0,0,52,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sullay,Kaikai,MID,CRY,4500000,0,0,0,0,0,0,1999,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,9,0,0,0,1,0,0,0,West Ham,Leicester,Liverpool,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Harry,Kane,FWD,TOT,10700000,0,24,4.8,4.48598130841121E-07,2.24299065420561E-06,0,623968,0,2,0,0,0,2,0,2.2,23300,-3,1,24,3,0.3,0,3,3,0,3,0,1,5.5,152298,0,1053,0,0,419,415,-1,0,92,West Brom,Bournemouth,Leicester,Arsenal,West Ham,0,0,0,0,0,5.3,6.4,4.9,6.1,7.2,4.4,5.9,6.6,6.2,5.3,6,6.1,5.4,6.6,6,5.6,6.1,4.4,6.5,6.8,7.2,4.3,5.2,5.7,5.6,6.9
N'Golo,Kante,MID,CHE,4800000,3,15,2.1,4.375E-07,3.125E-06,0,462914,1,9,0,0,0,0,0,3.1,29520,-2,0,15,2,0.5,0,2.3,0,0,2,0,0,14.6,80345,0,501,0,0,630,5877,0,0,99,Leicester,Man Utd,Southampton,Everton,Middlesbrough,2.3,1.6,1.1,1.6,1.8,1.3,1,1.4,1.7,1.2,2.2,1.6,1,1.2,1.2,1,1,1,1.5,1,1.6,1.5,1.4,1.4,1,1.4,1.7,1.1,1.9,1.2,2
Bartosz,Kapustka,MID,LEI,5200000,0,0,0,0,0,0,4870,0,0,0,0,0,0,0,0,188,-3,1,0,3,0,0,0,0,0,0,0,0,0.1,351,0,0,0,0,0,9,-1,0,0,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loris,Karius,GLK,LIV,4900000,2,4,0.19047619047619,3.88726919339164E-08,8.16326530612245E-07,0,6951,0,2,0,2,0,0,0,0.8,1510,-1,0,4,1,0.3,0,1.3,0,0,0,0,0,0.7,18232,0,0,0,0,180,2623,0,0,18,Man Utd,West Brom,Crystal Palace,Watford,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Michael,Keane,DEF,BUR,4900000,2,27,3.9,7.95918367346939E-07,5.51020408163265E-06,0,18783,1,9,0,0,0,1,0,5.5,3218,-1,0,27,1,1.2,0,5.7,2,0,2,0,0,2,49238,0,0,0,1,630,22048,0,0,134,Southampton,Everton,Man Utd,Crystal Palace,West Brom,3.3,4.9,2.1,5.6,3,4.9,4,5.8,3.6,3,4.4,5.2,2,5.8,4,5.5,2.6,4.8,3.7,3.4,3.3,3,5.6,5.8,2.6,2.4,4,3.7,5.1,2.8,5.8
Will,Keane,FWD,HUL,4500000,0,1,0.0476190476190476,1.05820105820106E-08,2.22222222222222E-07,0,5356,0,1,0,0,0,0,0,0.2,1037,0,0,1,0,0,0,0,0,0,0,0,0,0.2,11054,0,0,0,0,21,1267,0,0,2,Bournemouth,Stoke,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Martin,Kelly,DEF,CRY,4400000,2,12,2,4.54545454545455E-07,2.72727272727273E-06,0,10960,0,5,0,0,0,0,0,2.7,1529,-1,0,12,1,0.6,0,2.7,0,0,0,0,1,0.9,30055,0,96,0,0,348,5787,0,0,59,West Ham,Leicester,Liverpool,Burnley,Man City,2.7,1,2.7,1.2,1.5,1.8,2.1,1.9,1.1,1.4,1.3,2.7,1.4,2.5,1.5,1.5,1.6,2.4,1.2,1.6,1.9,1.5,1.2,1.7,2.6,1.8,2.1,2.3,1,1.3,1.1
,Kenedy,MID,WAT,5300000,0,1,0.0476190476190476,8.98472596585804E-09,1.88679245283019E-07,0,1627,0,0,0,0,0,0,0,0.2,129,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0,1058,0,86,0,0,16,28,0,0,2,Middlesbrough,Swansea,Hull City,Liverpool,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Wahbi,Khazri,MID,SUN,6200000,2,5,0.238095238095238,3.84024577572965E-08,8.06451612903226E-07,0,9586,0,5,0,0,0,0,0,0.8,302,-3,0,5,3,0.2,0,1,0,0,0,0,0,0.2,553,0,172,0,0,161,37,0,0,13,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Ki Sung-yueng,MID,SWA,5200000,1,8,0.380952380952381,7.32600732600733E-08,1.53846153846154E-06,0,3067,0,7,0,0,0,0,0,1.5,211,-3,0,8,3,0.3,0,1.3,0,0,0,0,0,0.1,644,0,241,0,0,256,103,0,0,42,Arsenal,Watford,Stoke,Man Utd,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Michael,Kightly,MID,BUR,4300000,0,1,0.0476190476190476,1.10741971207087E-08,2.32558139534884E-07,0,6070,0,0,0,0,0,0,0,0.2,905,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,0.3,6629,0,0,0,0,1,1366,0,0,3,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,King,MID,LEI,4800000,0,5,0.238095238095238,4.96031746031746E-08,1.04166666666667E-06,0,8733,0,2,0,0,0,0,0,1,547,-2,0,5,2,0.1,0,0.7,0,0,0,0,0,0.3,2427,0,174,0,0,162,160,0,0,22,Chelsea,Crystal Palace,Tottenham,West Brom,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Joshua,King,MID,BOU,5400000,6,24,4,7.40740740740741E-07,4.44444444444444E-06,0,28713,0,10,0,0,0,2,0,4.4,1662,-1,0,24,1,0.5,0,2.7,2,0,1,0,0,0.8,30814,0,321,0,0,462,4749,0,0,85,Hull City,Tottenham,Middlesbrough,Sunderland,Stoke,4.1,4.3,3.7,5.6,2.9,2,4.1,2.1,6,5,2.1,3.2,3.3,3.3,5,4.5,2.2,4.4,2.4,2.8,4.8,4.7,2.1,2,4.6,2,5.4,3.4,4.8,6,2.4
Stephen,Kingsley,DEF,SWA,4100000,0,12,2.4,5.85365853658537E-07,2.92682926829268E-06,0,151093,0,6,0,0,0,0,0,2.9,22446,1,0,12,-1,0.1,0,0.3,2,0,1,0,0,12.4,406950,0,75,0,1,405,10423,0,0,75,Arsenal,Watford,Stoke,Man Utd,Everton,3.4,1.8,3.3,1.3,1.9,2.3,2.3,1.9,2.3,2,3.2,3,2.7,2.9,2.9,2.5,1.6,2.1,1.8,2.7,2.7,2.2,1.4,2.3,3.2,2,2.7,1.6,1.8,2.3,1.9
Jan,Kirchhoff,MID,SUN,4500000,0,6,1.5,3.33333333333333E-07,1.33333333333333E-06,0,1885,1,8,0,0,0,0,0,1.3,326,0,0,6,0,0.3,0,1.3,0,0,0,0,0,0,652,0,118,0,0,298,28,0,0,38,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0.8,1.3,1,0.8,0.9,0.8,0.8,0.8,0.8,0.8,0.8,0.8,0.9,0.8,0.8,1.1,1.3,0.8,0.8,0.9,0.8,0.8,1.3,1,0.8,0.8
Ragnar,Klavan,DEF,LIV,4900000,0,4,1.3,2.6530612244898E-07,8.16326530612245E-07,0,31635,0,6,0,0,0,0,0,0.8,1642,-1,0,4,1,0.1,0,0.7,0,0,0,0,0,0.6,7500,0,0,0,0,270,245,0,0,53,Man Utd,West Brom,Crystal Palace,Watford,Southampton,0.6,0.9,0.7,0.9,0.6,1,0.6,1.7,0.6,0.6,1.4,0.9,0.6,0.6,0.9,0.8,0.8,1.1,0.6,1.9,1.4,0.6,0.9,1.6,1,0.6,1.1,0.6,1.3,1.1,0.7
Aleksandar,Kolarov,DEF,MCI,5900000,-1,12,1.7,2.88135593220339E-07,2.03389830508475E-06,0,82558,2,6,0,0,0,0,0,2,10274,-1,0,12,1,0.3,0,2,0,0,1,0,0,4.2,32705,1,429,0,0,572,1924,0,0,94,Everton,Southampton,West Brom,Middlesbrough,Crystal Palace,1.3,1.9,1,1.1,1.2,0.8,1.2,0.8,1.3,2.4,1.3,1.4,2,0.8,1.7,1.7,1.3,0.9,1,1,2,2.4,2.1,0.8,1.1,1.1,1.4,0.8,1.7,1.6,0.8
Vincent,Kompany,DEF,MCI,5900000,0,0,0,0,0,0,12027,0,0,0,0,0,0,0,0,793,-1,0,0,1,0,0,0,0,0,0,0,0,0.4,1419,0,173,0,0,0,41,0,0,0,Everton,Southampton,West Brom,Middlesbrough,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arouna,Kone,FWD,EVE,5200000,0,3,0.142857142857143,2.74725274725275E-08,5.76923076923077E-07,0,51988,0,0,0,0,0,0,0,0.6,3027,-3,0,3,3,0,0,0,0,0,0,0,0,1.1,10708,0,289,0,0,46,620,0,0,9,Man City,Burnley,West Ham,Chelsea,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lamine,Kone,DEF,SUN,4500000,2,9,1.5,3.33333333333333E-07,2E-06,0,50664,0,11,0,0,0,0,0,2,4286,0,0,9,0,0.4,0,1.7,0,0,0,0,0,1.4,12939,0,176,0,0,540,544,0,0,74,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,1.6,2,0.9,0.8,1.3,1.1,1.1,0.9,0.9,0.8,0.8,1.9,1.5,1,1.2,1.2,1.4,0.8,0.9,0.8,1.5,0.8,0.8,0.8,1.9,2,1.7,1.2,0.9,0.8
Dimitrios,Konstantopoulos,GLK,MID,4300000,0,0,0,0,0,0,4282,0,0,0,0,0,0,0,0,210,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,324,0,0,0,0,0,29,0,0,0,Watford,Arsenal,Bournemouth,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Laurent,Koscielny,DEF,ARS,6200000,15,42,7,1.12903225806452E-06,6.7741935483871E-06,0,67882,0,3,0,0,0,2,0,6.9,4387,2,-1,42,-2,1.2,0,7.7,6,0,3,0,0,13.6,344084,0,493,0,2,540,129206,1,0,172,Swansea,Middlesbrough,Sunderland,Tottenham,Man Utd,8.6,8.2,9.4,9.6,8.1,10.5,9.1,8.9,8.8,7.9,9.1,9.1,8.2,10.1,10.5,9.2,8.6,8.2,8.9,8.6,10.1,9.5,9.1,9.6,9.5,9.2,9.2,9.1,7.6,9.7,9.2
Cheikhou,Kouyate,MID,WHU,5200000,2,15,2.1,4.03846153846154E-07,2.88461538461538E-06,0,65003,0,17,0,0,0,0,0,2.8,4494,-3,1,15,3,0.4,0,2,0,0,1,0,0,1.3,14743,0,498,0,0,630,357,-1,0,82,Crystal Palace,Sunderland,Everton,Stoke,Tottenham,1.2,2.1,1.1,1.6,1,1.4,1,1,2.3,1.2,1.6,1.1,1.6,1.4,1.8,1.4,1,1.4,1.2,1.5,1,2.3,1.6,1,1.5,1.7,1.6,1.4,1.3,1.2,1
Dusan,Kuciak,GLK,HUL,4000000,0,0,0,0,0,0,2378,0,0,0,0,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,0,0.3,5331,0,0,0,0,0,313,0,0,0,Bournemouth,Stoke,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olayinka Fredrick Oladotun,Ladapo,FWD,CRY,4500000,0,0,0,0,0,0,803,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,14,0,0,0,West Ham,Leicester,Liverpool,Burnley,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daniel,Lafferty,DEF,BUR,4000000,0,0,0,0,0,0,16343,0,0,0,0,0,0,0,0,1033,0,0,0,0,0,0,0,0,0,0,0,0,0.5,2770,0,0,0,0,0,41,0,0,0,Southampton,Everton,Man Utd,Crystal Palace,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adam,Lallana,MID,LIV,7100000,1,41,1.95238095238095,2.74983232729712E-07,5.77464788732394E-06,0,285246,1,10,0,0,0,3,0,5.7,146203,1,1,41,-1,0.8,0,6,5,0,0,0,3,11,456447,0,416,0,2,512,10822,-1,0,160,Man Utd,West Brom,Crystal Palace,Watford,Southampton,0,1.4,1,1.6,1,2,1,1.5,1.4,1,1.5,1.4,1.3,1,1.5,1.4,1.2,1.3,1,1,2.2,1,1.5,2.1,1.1,1,1.4,1,1.6,1,1.9
Rickie,Lambert,FWD,WBA,5400000,0,1,1,1.85185185185185E-07,1.85185185185185E-07,0,7177,0,0,0,0,0,0,0,0.2,236,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,1099,0,72,0,0,13,14,0,0,3,Tottenham,Liverpool,Man City,Leicester,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erik,Lamela,MID,TOT,6900000,1,23,3.3,4.78260869565217E-07,3.33333333333333E-06,0,380075,0,2,0,0,0,1,0,3.3,31574,-1,0,23,1,0.1,1,1,4,0,2,0,1,7.4,295245,0,519,0,0,434,5368,0,0,77,West Brom,Bournemouth,Leicester,Arsenal,West Ham,2.5,2,4.4,1.8,3.2,2.2,3.1,2.8,2.6,4.4,2.2,2.6,3,3,1.7,3.4,3.8,1.6,3.2,3.2,2.5,3.4,2.2,3.2,3.4,4.2,2.5,2.1,2.2,3.3,3.3
Manuel,Lanzini,MID,WHU,6400000,1,12,0.571428571428571,8.92857142857143E-08,1.875E-06,0,6216,0,10,0,0,0,1,0,1.9,1451,-1,0,12,1,0.5,0,3,0,0,0,0,0,0.1,8183,0,381,0,0,274,253,0,0,49,Crystal Palace,Sunderland,Everton,Stoke,Tottenham,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Sebastian,Larsson,MID,SUN,4800000,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,45,-2,0,0,2,0,0,0,0,0,0,0,0,0,84,0,58,0,0,0,21,0,0,0,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Grant,Leadbitter,MID,MID,4900000,0,0,0,0,0,0,338,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,109,0,0,0,0,0,6,0,0,0,Watford,Arsenal,Bournemouth,Man City,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Ledley,MID,CRY,4500000,2,16,0.761904761904762,1.69312169312169E-07,3.55555555555556E-06,0,13979,0,4,0,0,0,1,0,3.6,1666,0,0,16,0,1,0,4.3,1,0,1,0,0,0.8,16610,0,121,0,0,385,5633,0,0,70,West Ham,Leicester,Liverpool,Burnley,Man City,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
,Lee Chung-yong,MID,CRY,4500000,1,14,0.666666666666667,1.48148148148148E-07,3.11111111111111E-06,0,9821,0,1,0,0,0,0,0,3.1,681,0,0,14,0,0.4,0,2,0,0,2,0,1,0.3,11235,0,56,0,0,193,205,0,0,63,West Ham,Leicester,Liverpool,Burnley,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Jonathan,Leko,MID,WBA,4300000,0,7,0.333333333333333,7.75193798449612E-08,1.62790697674419E-06,0,15064,0,0,0,0,0,0,0,1.6,976,-2,1,7,2,0.3,0,1.3,0,0,0,0,1,0.4,11898,0,28,0,0,46,1485,-1,0,20,Tottenham,Liverpool,Man City,Leicester,Burnley,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Brian,Lenihan,DEF,HUL,3900000,0,0,0,0,0,0,33061,0,0,0,0,0,0,0,0,2715,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,25908,0,0,0,0,0,6725,0,0,0,Bournemouth,Stoke,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aaron,Lennon,MID,EVE,5600000,0,1,0.0476190476190476,8.50340136054422E-09,1.78571428571429E-07,0,10049,0,0,0,0,0,0,0,0.2,609,-4,1,1,4,0,0,0,0,0,0,0,0,0.2,1169,0,278,0,0,15,65,-1,0,6,Man City,Burnley,West Ham,Chelsea,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jeremain,Lens,MID,SUN,5900000,0,2,1,1.69491525423729E-07,3.38983050847458E-07,0,2261,0,1,0,0,0,0,0,0.3,64,-1,0,2,1,0,0,0,0,0,0,0,0,0,144,0,180,0,0,69,2,0,0,12,Stoke,West Ham,Arsenal,Bournemouth,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jesse,Lingard,MID,MUN,5700000,3,9,0.428571428571429,7.5187969924812E-08,1.57894736842105E-06,0,30118,0,3,0,0,0,0,0,1.6,849,-3,0,9,3,0.5,0,2.7,0,0,1,0,1,0.4,4557,0,318,0,0,188,1140,0,0,38,Liverpool,Chelsea,Burnley,Swansea,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jake,Livermore,MID,HUL,4900000,1,10,1.4,2.85714285714286E-07,2.04081632653061E-06,0,3524,1,14,0,0,0,0,0,2,256,-1,0,10,1,0.1,0,0.3,0,0,1,0,0,0.1,1755,0,0,0,0,579,55,0,1,93,Bournemouth,Stoke,Watford,Southampton,Sunderland,0.7,0.7,0.9,0.7,1.2,0.7,1.2,0.7,0.7,0.7,0.7,0.7,0.8,0.8,0.7,0.9,0.7,0.7,0.9,0.8,0.7,0.7,0.7,0.7,0.7,1,0.7,0.7,0.8,0.8,0.7
Fernando,Llorente,FWD,SWA,6300000,0,20,3.3,5.23809523809524E-07,3.17460317460317E-06,0,115469,0,10,0,0,0,1,0,3.2,15540,-2,0,20,2,0.5,0,3,1,0,1,0,1,1.5,62790,0,0,0,0,540,808,0,0,55,Arsenal,Watford,Stoke,Man Utd,Everton,0,0,4.7,2.7,3.1,3.2,2.7,3.7,3.7,3.9,4,4.2,3.8,2.4,4,3.1,3.6,3.8,3.6,4.2,4.9,2.9,3,2.6,4.1,4.2,4,3.3,3,4.1,3.1
