FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Moses,Odubajo,DEF,HUL,4400000,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,3,-1,0,0,1,0,0,0,0,0,0,0,0,0,166,0,0,0,0,0,9,0,0,0,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angelo,Ogbonna,DEF,WHU,4800000,2,38,2.5,5.20833333333333E-07,7.91666666666667E-06,0,32880,1,26,0,0,0,0,0,7.9,941,-2,0,38,2,0.6,0,3,2,0,4,0,0,1,16984,0,284,0,0,1350,757,0,0,262,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,1.2,1.9,2.5,1.9,2.3,2.3,2.7,1.8,2.3,2,2.2,2.2,3.1,2.4,1.5,2.5,2.7,2.9,3,1.5
Stefano,Okaka,FWD,WAT,5300000,0,17,0.314814814814815,5.93990216631726E-08,3.20754716981132E-06,0,14032,1,4,0,0,0,2,0,3.2,2313,-2,0,17,2,0.6,0,3,3,0,0,0,0,0.2,21183,0,0,0,1,197,465,0,0,66,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Eunan,O'Kane,MID,BOU,4400000,0,0,0,0,0,0,10196,0,0,0,0,0,0,0,0,60,-1,0,0,1,0,0,0,0,0,0,0,0,0.3,1280,0,84,0,0,0,12,0,0,0,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shinji,Okazaki,FWD,LEI,5700000,1,29,0.537037037037037,9.42170240415855E-08,5.08771929824561E-06,0,111137,1,11,0,0,0,2,0,5.1,4009,-3,0,29,3,0.3,0,1.8,2,0,2,0,0,1.6,76017,0,320,0,0,718,1729,0,0,99,West Ham,Middlesbrough,Chelsea,Southampton,Burnley,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Greg,Olley,MID,HUL,4300000,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,19,-2,0,0,2,0,0,0,0,0,0,0,0,0,546,0,0,0,0,0,44,0,0,0,Everton,West Brom,Bournemouth,Chelsea,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olufela,Olomola,MID,SOU,4400000,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,11,-1,0,0,1,0,0,0,0,0,0,0,0,0,129,0,0,0,0,0,20,0,0,0,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jonas,Olsson,DEF,WBA,4300000,0,9,0.166666666666667,3.87596899224806E-08,2.09302325581395E-06,0,29802,2,9,0,0,0,0,0,2.1,382,-2,0,9,2,0.1,0,0.6,0,0,1,0,0,0.6,13857,0,261,0,0,500,152,0,0,60,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Aiden,O'Neill,MID,BUR,4300000,0,3,0.0555555555555556,1.29198966408269E-08,6.97674418604651E-07,0,1195,0,4,0,0,0,0,0,0.7,30,-2,0,3,2,0,0,0,0,0,0,0,0,0,1309,0,0,0,0,85,68,0,0,16,Sunderland,Man City,Southampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joshua,Onomah,MID,TOT,4300000,0,4,0.0740740740740741,1.72265288544358E-08,9.30232558139535E-07,0,2678,0,0,0,0,0,0,0,0.9,54,-2,0,4,2,0.1,0,0.4,0,0,0,0,0,0.1,1921,0,17,0,0,19,42,0,0,14,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Divock,Origi,FWD,LIV,6900000,5,49,3.3,4.78260869565217E-07,7.10144927536232E-06,0,281269,0,9,0,0,0,4,0,7.1,48123,-1,0,49,1,1,0,6.6,7,0,2,0,2,10.2,462848,0,200,0,1,590,27820,0,0,164,Man City,Sunderland,Man Utd,Swansea,Chelsea,3.7,2.9,2.8,4.4,3,4,3.9,3.3,3.5,4.6,3.3,3.7,4,3,2.9,4,2.9,3.7,3.2,3.7
,Oriol Romeu,MID,SOU,4500000,2,38,2.2,4.88888888888889E-07,8.44444444444444E-06,0,24950,5,17,0,0,0,0,0,8.4,579,0,0,38,0,0.4,0,1.6,3,0,7,0,0,0.4,31300,0,239,0,0,1451,725,0,0,271,West Brom,Everton,Burnley,Leicester,Swansea,1.8,1.2,1.2,2.4,1.3,1.6,1.8,1.2,1.4,1.8,1.1,2.1,1.5,1.2,1.3,1.1,1.8,1.1,1.4,1.7
,Oscar,MID,CHE,7100000,0,17,0.314814814814815,4.434011476265E-08,2.3943661971831E-06,0,63098,1,6,0,0,0,0,0,2.4,267,-4,0,17,4,0,0,0,0,0,1,0,1,0.6,22792,0,321,0,0,455,60,0,0,104,Stoke,Tottenham,Leicester,Hull City,Liverpool,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
John,O'Shea,DEF,SUN,4400000,0,12,0.222222222222222,5.05050505050505E-08,2.72727272727273E-06,0,17581,2,11,0,0,0,0,0,2.7,272,-1,0,12,1,0.1,0,0.4,1,0,0,0,0,0.4,4824,0,193,0,0,636,92,0,0,92,Burnley,Liverpool,Stoke,West Brom,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
David,Ospina,GLK,ARS,4700000,0,0,0,0,0,0,5227,0,0,0,0,0,0,0,0,95,-3,0,0,3,0,0,0,0,0,0,0,0,0.2,1514,0,56,0,0,0,32,0,0,0,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nicolas,Otamendi,DEF,MCI,5900000,8,44,3.1,5.25423728813559E-07,7.45762711864407E-06,0,102841,5,13,0,0,0,0,0,7.5,1206,-1,0,44,1,0.5,0,3.2,6,0,3,0,2,2.7,52635,0,353,0,1,1221,1723,0,0,298,Liverpool,Burnley,Everton,Tottenham,West Ham,3.4,3.8,2.7,3.7,3.9,3.1,3,2.4,2.4,4,3.9,4.1,2.7,3.6,3.5,3.5,3,3.3,2.8,2.8
Mamadou Obbi,Oulare,FWD,WAT,4500000,0,0,0,0,0,0,642,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,363,0,0,0,0,0,18,0,0,0,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bryan,Oviedo,MID,EVE,4300000,0,9,0.166666666666667,3.87596899224806E-08,2.09302325581395E-06,0,9176,3,7,0,0,0,0,0,2.1,300,-2,0,9,2,0,0,0,0,0,1,0,0,0.2,8407,0,130,0,0,475,54,0,0,65,Hull City,Southampton,Man City,Crystal Palace,Stoke,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Reece,Oxford,DEF,WHU,4200000,0,0,0,0,0,0,17683,0,0,0,0,0,0,0,0,251,-3,0,0,3,0,0,0,0,0,0,0,0,0.3,2304,0,28,0,0,0,34,0,0,0,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mesut,Ozil,MID,ARS,9600000,6,84,4.9,5.10416666666667E-07,8.75E-06,0,368083,0,15,0,0,0,5,0,8.8,14915,1,0,84,-1,0.6,0,6.2,10,0,4,0,4,9.2,464539,0,783,0,1,1426,14336,0,0,351,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,5,4.5,5.1,7.1,6.5,4,5.7,4.6,3.2,6.9,4.9,4.4,5.1,5.1,5.4,7.2,3.6,5.6,5,5.8
Alex,Palmer,GLK,WBA,4000000,0,0,0,0,0,0,696,0,0,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2268,0,0,0,0,0,227,0,0,0,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Costel,Pantilimon,GLK,WAT,4300000,0,1,0.0185185185185185,4.30663221360896E-09,2.32558139534884E-07,0,12261,0,4,0,6,0,0,0,0.2,218,-2,0,1,2,0,0,0,0,0,0,0,0,0.4,2286,0,146,0,0,58,50,0,0,16,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Juan Carlos,Paredes,DEF,WAT,4000000,0,0,0,0,0,0,417140,0,0,0,0,0,0,0,0,4381,0,0,0,0,0,0,0,0,0,0,0,0,5,14019,0,88,0,0,0,41,0,0,0,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Pau Lopez,GLK,TOT,5000000,0,0,0,0,0,0,330,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,0,15,0,0,0,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dimitri,Payet,MID,WHU,9100000,6,78,4.9,5.38461538461539E-07,8.57142857142857E-06,0,839718,1,26,0,0,0,2,0,8.6,13252,-4,0,78,4,0.6,0,5.2,10,0,4,0,8,9.5,239267,0,701,0,1,1355,3411,0,0,332,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,5.1,5.9,5.3,5.1,4.6,4.3,5.9,5.2,4.8,4.2,7.1,4.8,3.5,6,5.6,6.1,4.7,5.4,4.3,4.5
,Pedro,MID,CHE,7000000,13,76,1.40740740740741,2.01058201058201E-07,1.08571428571429E-05,0,234246,4,3,0,0,0,4,0,10.9,38313,-5,0,76,5,0.5,0,3.8,8,0,8,0,6,2.8,313519,0,399,0,3,846,9924,0,0,242,Stoke,Tottenham,Leicester,Hull City,Liverpool,0,0.7,0.7,0.8,0.7,0.7,0.7,0.8,0.7,1,0.7,0.7,0.7,0.7,0.7,0.8,0.7,0.9,0.7,1.4
Matthew,Pennington,DEF,EVE,3900000,0,0,0,0,0,0,11247,0,0,0,0,0,0,0,0,745,-1,0,0,1,0,0,0,0,0,0,0,0,0.5,16345,0,53,0,0,0,792,0,0,0,Hull City,Southampton,Man City,Crystal Palace,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andreas,Pereira,MID,MUN,4400000,0,0,0,0,0,0,2705,0,0,0,0,0,0,0,0,16,-1,0,0,1,0,0,0,0,0,0,0,0,0,678,0,12,0,0,0,6,0,0,0,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Pereyra,MID,WAT,5900000,0,43,3.3,5.59322033898305E-07,7.28813559322034E-06,0,58734,2,17,0,0,0,2,0,7.2,1111,-1,1,43,1,0,0,0,2,0,3,0,3,0.3,63058,0,0,0,0,1036,39,-1,1,186,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,0,0,0,0,0,4.4,2.6,3,3.3,1.9,2.6,4.7,3.3,1.7,3.4,2.6,2.3,2.7,2.4,2.5
Lucas,Perez,FWD,ARS,7800000,1,6,1.2,1.53846153846154E-07,7.69230769230769E-07,0,38145,0,1,0,0,0,0,0,0.8,259,-7,0,6,7,0.1,0,0.4,0,0,0,0,0,0.1,38452,0,0,0,0,111,137,0,0,24,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0.8,0.6,0.8,1,0.8,0.6,1.1,0.6,0.6,1,0.6,0.7,0.9,0.8,0.6,0.9,0.6,0.6,0.6,0.7
Matt,Phillips,MID,WBA,5500000,2,78,4.6,8.36363636363636E-07,1.41818181818182E-05,0,102226,0,17,0,0,0,3,0,14.2,17597,0,0,78,0,0.7,0,4,8,0,4,0,6,8.8,441927,0,0,0,1,1384,44596,0,0,254,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,4,5.4,3.1,6.9,4.7,5,3.6,6,4.7,4.2,3.9,4.5,4.8,5.3,3.8,3.6,6.5,4.1,4.3,4.5
Michael,Phillips,MID,CRY,4500000,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,28,0,0,0,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Pickford,GLK,SUN,4200000,3,54,3.4,8.0952380952381E-07,1.28571428571429E-05,0,156561,0,27,0,73,0,0,0,12.9,48596,2,0,54,-2,0.9,0,3.6,3,0,2,0,0,14.7,404679,0,18,0,2,1440,8531,0,0,326,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,2.7,3.8,2.9,4.7,2.7,1.9,3.2,5.1,4,5,3.3,4,2.6
Jeremy,Pied,DEF,SOU,4800000,0,1,0.0185185185185185,3.85802469135802E-09,2.08333333333333E-07,0,2626,0,0,0,0,0,0,0,0.2,13,-2,0,1,2,0,0,0,0,0,0,0,0,0,184,0,0,0,0,12,5,0,0,2,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Steven,Pienaar,MID,SUN,4800000,0,12,1.1,2.29166666666667E-07,2.5E-06,0,892,4,8,0,0,0,0,0,2.4,21,-2,1,12,2,0.1,0,0.6,0,0,2,0,0,0,842,0,0,0,0,645,11,-1,1,56,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.9,0.6,0.6,0.6,0.6,0.6,0.7,0.6,0.6,0.6
Erik,Pieters,DEF,STK,4500000,3,48,2.8,6.22222222222222E-07,1.06666666666667E-05,0,146913,3,24,0,0,0,0,0,10.7,5851,0,0,48,0,0.7,0,3.2,2,0,5,0,1,5,157749,0,388,0,0,1530,7298,0,0,295,Chelsea,Watford,Sunderland,Man Utd,Everton,2.2,2.9,2,2.1,2.8,2.6,2.9,2.4,2.8,2.5,2.6,1.6,2,3.4,3.2,2.4,3.8,2.5,3.8,3
Alex,Pike,DEF,WHU,4000000,0,0,0,0,0,0,284,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,1084,0,0,0,0,0,267,0,0,0,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastien,Pocognoli,DEF,WBA,4000000,0,0,0,0,0,0,17337,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1841,0,16,0,0,0,7,0,0,0,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paul,Pogba,MID,MUN,8400000,7,66,3.9,4.64285714285714E-07,7.85714285714286E-06,0,508244,6,17,0,0,0,3,0,8,7078,-1,-1,66,1,0.6,0,5.2,8,0,6,0,3,10.4,436092,0,0,0,1,1530,38283,1,0,301,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,4.3,2.9,2.8,3.5,4.1,3.8,4.7,2.9,4.7,3.2,3.8,4.1,4.2,4.5,3.2,3.3,4.2,2.6,2.5,3.6
Nick,Pope,GLK,BUR,4000000,0,0,0,0,0,0,29690,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,1.8,11464,0,0,0,0,0,197,0,0,0,Sunderland,Man City,Southampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Pritchard,MID,TOT,4500000,0,0,0,0,0,0,194,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,-4,0,0,0,2,0,0,0,Watford,Chelsea,West Brom,Man City,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sebastian,Prodl,DEF,WAT,4500000,5,49,2.9,6.44444444444444E-07,1.08888888888889E-05,0,29450,3,21,0,0,0,1,0,10.9,1745,0,0,49,0,0.6,0,2.8,3,0,3,0,2,1.4,73558,0,181,0,1,1385,8290,0,0,255,Tottenham,Stoke,Middlesbrough,Bournemouth,Arsenal,3.6,3.3,3.1,2.4,3.6,3.7,1.8,4.2,3.9,2.2,2.9,3.1,3.4,2.3,3,2.8,3.7,1.6,2.2,2.9
Marc,Pugh,MID,BOU,4700000,0,17,0.314814814814815,6.69818754925138E-08,3.61702127659574E-06,0,4308,0,2,0,0,0,1,0,3.6,687,-3,0,17,3,0.7,0,3.2,3,0,1,0,1,0.1,4468,0,245,0,1,164,261,0,0,60,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Jason,Puncheon,MID,CRY,5200000,1,41,2.6,5E-07,7.88461538461538E-06,0,86449,6,23,0,0,0,0,0,7.9,963,-3,0,41,3,0.4,0,2,4,0,1,0,4,0.7,65983,0,381,0,0,1307,931,0,0,241,Arsenal,Swansea,West Ham,Everton,Bournemouth,1.4,2.1,1.6,2.1,1.7,3.1,2,2.2,1.9,1.8,2.5,1.5,1.8,1.3,2.8,1.3,2.9,1.6,2.1,2.1
Domingos,Quina,MID,WHU,4500000,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,9,0,0,0,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaston,Ramirez,MID,MID,5300000,1,50,3.3,6.22641509433962E-07,9.43396226415094E-06,0,82433,6,10,0,0,0,2,0,9.4,1635,-2,0,50,2,0.7,0,3.6,6,0,5,0,3,0.9,66540,0,0,0,0,1071,4312,0,0,188,Man Utd,Leicester,Watford,West Ham,West Brom,2.8,4.1,3,2.9,3.2,1.8,3.4,2.7,2.6,4.5,3.2,2.7,2.7,4.3,2.2,2.3,2.4,2,3.2,1.6
Aaron,Ramsey,MID,ARS,7600000,0,10,0.185185185185185,2.43664717348928E-08,1.31578947368421E-06,0,142731,2,5,0,0,0,0,0,1.3,192,-4,0,10,4,0,0,0.2,0,0,0,0,1,0.9,8736,0,558,0,0,248,438,0,0,36,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Connor,Randall,DEF,LIV,3900000,0,0,0,0,0,0,30231,0,0,0,0,0,0,0,0,1978,-1,0,0,1,0,0,0,0,0,0,0,0,1.6,53486,0,30,0,0,0,4193,0,0,0,Man City,Sunderland,Man Utd,Swansea,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Darren,Randolph,GLK,WHU,4400000,4,28,0.518518518518518,1.17845117845118E-07,6.36363636363636E-06,0,12402,0,12,0,28,0,0,0,6.4,894,-1,0,28,1,1,0,4.4,3,0,2,0,0,1,23874,0,56,0,0,630,8097,0,0,139,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Angel,Rangel,DEF,SWA,4300000,0,15,1.2,2.7906976744186E-07,3.48837209302326E-06,0,9899,1,23,0,0,0,0,0,3.5,254,-2,0,15,2,0.4,0,1.6,1,0,1,0,0,0.2,3069,0,194,0,0,750,223,0,0,151,Bournemouth,Crystal Palace,Arsenal,Liverpool,Southampton,1.1,0.7,1.2,0.7,1,0.6,0.6,0.6,1,0.7,0.6,0.7,0.9,0.9,0.6,1,0.6,0.8,0.6,0.8
Tokelo,Rantie,FWD,BOU,4500000,0,0,0,0,0,0,13386,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1706,0,3,0,0,0,32,0,0,0,Swansea,Arsenal,Hull City,Watford,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Marcus,Rashford,FWD,MUN,6400000,0,32,0.592592592592593,9.25925925925926E-08,5E-06,0,464127,2,12,0,0,0,3,0,5,10012,-6,1,32,6,0.1,0,0.6,0,0,2,0,0,4.3,393450,0,237,0,0,780,1001,-1,0,135,Middlesbrough,West Ham,Liverpool,Stoke,Hull City,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Adam,Reach,MID,MID,4400000,0,0,0,0,0,0,2234,0,0,0,0,0,0,0,0,13,-1,0,0,1,0,0,0,0,0,0,0,0,0,475,0,0,0,0,0,2,0,0,0,Man Utd,Leicester,Watford,West Ham,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Nathan,Redmond,MID,SOU,5900000,-2,61,3.4,5.76271186440678E-07,1.03389830508475E-05,0,554462,1,20,0,0,0,3,0,10.3,43456,-1,0,61,1,0.3,0,1.8,7,0,6,0,1,5.3,476575,0,379,0,0,1487,3301,0,1,227,West Brom,Everton,Burnley,Leicester,Swansea,0,2.5,2.5,4.4,2.7,3.1,3.4,2.5,2.9,3.5,1.8,4,3.1,2.5,2.6,2,3.6,1.7,2.9,3.3
Harrison,Reed,MID,SOU,4300000,0,2,0.037037037037037,8.61326442721792E-09,4.65116279069767E-07,0,2363,0,1,0,0,0,0,0,0.5,36,-2,0,2,2,0,0,0.2,0,0,0,0,0,0.1,1543,0,1,0,0,58,50,0,0,11,West Brom,Everton,Burnley,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Winston,Reid,DEF,WHU,5100000,11,68,4.5,8.82352941176471E-07,1.33333333333333E-05,0,91191,5,25,0,0,0,2,0,13.6,2396,1,-1,68,-1,1.1,0,5.4,15,0,5,0,3,4,158432,0,294,0,2,1337,58089,1,1,360,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,3.3,4.7,5.9,4.7,5.5,5.3,6.1,4.5,5.4,4.8,5.3,5.3,5.6,5.7,3.9,5.9,5.6,6.4,6.6,4
Jeff,Reine-Adelaide,MID,ARS,4500000,0,0,0,0,0,0,97,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,122,0,0,0,0,0,4,0,0,0,Crystal Palace,Bournemouth,Swansea,Burnley,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Loic,Remy,FWD,CRY,6300000,0,0,0,0,0,0,21924,0,0,0,0,0,0,0,0,84,-2,0,0,2,0,0,0,0,0,0,0,0,0.2,14920,0,62,0,0,0,29,0,0,0,Arsenal,Swansea,West Ham,Everton,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordan,Rhodes,FWD,MID,5400000,0,8,0.148148148148148,2.74348422496571E-08,1.48148148148148E-06,0,37606,0,2,0,0,0,0,0,1.5,171,-6,0,8,6,0.1,0,0.6,0,0,0,0,0,0.2,3113,0,0,0,0,211,44,0,0,21,Man Utd,Leicester,Watford,West Ham,West Brom,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Declan,Rice,MID,WHU,4500000,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,58,0,0,0,Leicester,Man Utd,Crystal Palace,Middlesbrough,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andrew,Robertson,DEF,HUL,4300000,1,21,1.5,3.48837209302326E-07,4.88372093023256E-06,0,65205,2,28,0,0,0,0,0,4.9,529,-2,0,21,2,0.3,0,1.4,1,0,1,0,0,0.9,50454,0,0,0,0,1143,583,0,0,178,Everton,West Brom,Bournemouth,Chelsea,Man Utd,1.1,0.9,1.5,0.8,0.8,1.4,1.5,1.4,0.8,1,0.8,1.6,1.1,0.9,1.3,1.1,1.1,1.1,1.1,1.3
Paul,Robinson,GLK,BUR,4000000,0,3,0.0555555555555556,1.38888888888889E-08,7.5E-07,0,38547,0,4,0,5,0,0,0,0.8,1394,0,0,3,0,0.1,0,0.2,0,0,0,0,0,2.6,27680,0,0,0,0,180,2993,0,0,27,Sunderland,Man City,Southampton,Arsenal,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Robles,GLK,EVE,4700000,12,20,0.37037037037037,7.88022064617809E-08,4.25531914893617E-06,0,3718,0,1,0,6,0,0,0,4.3,214,-3,0,20,3,0.6,0,2.6,3,0,2,0,1,0.2,5309,0,110,0,1,207,4054,0,0,68,Hull City,Southampton,Man City,Crystal Palace,Stoke,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ethan,Robson,MID,SUN,4500000,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,0,7,0,0,0,Burnley,Liverpool,Stoke,West Brom,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hal,Robson-Kanu,FWD,WBA,5000000,1,16,0.296296296296296,5.92592592592593E-08,3.2E-06,0,12695,0,2,0,0,0,0,0,3.2,479,0,0,16,0,0.2,0,1,0,0,0,0,1,0.2,17398,0,0,0,0,107,319,0,0,40,Southampton,Hull City,Tottenham,Sunderland,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
