FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Federico,Fernandez,DEF,SWA,4200000,0,11,1.4,3.33333333333333E-07,2.61904761904762E-06,0,60259,3,15,0,0,0,0,0,2.6,2087,-3,1,11,3,0,0,0,0,0,1,0,0,1.2,8838,0,333,0,0,720,18,-1,0,116,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,1.3,0.9,1.6,1,1.3,0.7,0.9,0.7,1.2,0.9,0.8,0.9,1.2,1.2,0.7,1.3,0.7,1.1,0.7,1
,Fernandinho,MID,MCI,5300000,0,35,2.5,4.71698113207547E-07,6.60377358490566E-06,0,110485,3,15,0,0,0,1,0,6.6,1095,-2,0,35,2,0.2,0,1,3,0,2,0,1,1.5,65629,0,417,0,0,1260,1662,0,1,225,Hull City,Liverpool,Burnley,Everton,Tottenham,1.8,1.2,2.7,1.6,1.9,1.4,2.1,1.5,2.1,2.3,1.8,1.3,1.2,1.3,2.1,1.5,1.9,1.9,1.8,2.8,1.9
,Fernando,MID,MCI,4700000,1,13,0.254901960784314,5.42344597413433E-08,2.76595744680851E-06,0,12488,3,8,0,0,0,0,0,2.8,263,-3,0,13,3,0.3,0,1.2,1,0,1,0,0,0.2,5933,0,236,0,0,528,568,0,0,87,Hull City,Liverpool,Burnley,Everton,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Sam,Field,MID,WBA,4400000,0,4,0.0784313725490196,1.7825311942959E-08,9.09090909090909E-07,0,506,1,1,0,0,0,0,0,0.9,9,-1,0,4,1,0,0,0,0,0,1,0,0,0,517,0,0,0,0,165,4,0,0,27,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roberto,Firmino,MID,LIV,8500000,3,82,5.1,6E-07,9.64705882352941E-06,0,764629,2,19,0,0,0,5,0,9.5,49843,0,1,82,0,0.3,0,2.4,7,0,5,0,5,12.7,863540,0,522,0,3,1424,8589,-1,0,267,Stoke,Man City,Sunderland,Man Utd,Swansea,5.7,5,5.9,5.4,6.4,5.1,5.1,5.9,5.3,4.5,7.4,4.1,6.6,6.8,5,5,5.6,5.5,6.3,4.2,6.3
Viktor,Fischer,MID,MID,4900000,1,21,0.411764705882353,8.40336134453782E-08,4.28571428571429E-06,0,42483,0,6,0,0,0,0,0,4.3,677,-6,0,21,6,0.4,0,2.2,0,0,1,0,2,0.2,1992,0,0,0,0,407,38,0,0,74,Burnley,Man Utd,Leicester,Watford,West Ham,0,0,0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Mathieu,Flamini,MID,CRY,4300000,0,4,0.0784313725490196,1.82398540811674E-08,9.30232558139535E-07,0,2366,0,1,0,0,0,0,0,0.9,176,-2,0,4,2,0.1,0,0.4,0,0,0,0,0,0,2872,0,0,0,0,67,47,0,0,15,Watford,Arsenal,Swansea,West Ham,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jon,Flanagan,DEF,BUR,4300000,0,3,0.0588235294117647,1.36798905608755E-08,6.97674418604651E-07,0,15331,1,4,0,0,0,0,0,0.7,321,-2,0,3,2,0,0,0.2,0,0,0,0,0,0.2,3405,0,67,0,0,225,117,0,0,35,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ashley,Fletcher,FWD,WHU,5000000,0,10,0.196078431372549,3.92156862745098E-08,2E-06,0,8737,2,10,0,0,0,0,0,2,710,0,0,10,0,0.1,0,0.6,0,0,0,0,0,0.2,11299,0,0,0,0,307,468,0,0,14,Swansea,Leicester,Man Utd,Crystal Palace,Middlesbrough,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Darren,Fletcher,MID,WBA,4400000,2,46,2.7,6.13636363636364E-07,1.04545454545455E-05,0,372740,0,17,0,0,0,1,0,10.5,13095,-1,0,46,1,0.6,0,2.8,0,0,5,0,1,8.8,200057,0,403,0,0,1444,12746,0,0,198,Arsenal,Southampton,Hull City,Tottenham,Sunderland,1.4,1.7,2.4,1.4,3.4,2.2,2.1,1.6,2.7,2,1.8,1.5,2.1,2.1,2.4,1.5,1.5,3.2,1.9,1.8,2
Jose,Fonte,DEF,SOU,5500000,0,57,3.8,6.90909090909091E-07,1.03636363636364E-05,0,127394,2,14,0,0,0,0,0,10.4,13222,0,0,57,0,0.7,0,3.6,6,0,7,0,0,5.3,128076,0,487,0,0,1350,3232,0,0,301,Tottenham,West Brom,Everton,Burnley,Leicester,5.3,4.8,3.2,3,4.4,3.3,5.7,2.9,5.4,3.4,3.8,3.3,5.5,4.7,3.8,4.5,3.2,5.1,4.3,3.5,5.4
Adam,Forshaw,MID,MID,4500000,8,44,2.6,5.77777777777778E-07,9.77777777777778E-06,0,7207,3,17,0,0,0,0,0,9.8,861,0,0,44,0,0.9,0,4,3,0,5,0,2,0.5,21919,0,0,0,0,1419,10427,0,0,260,Burnley,Man Utd,Leicester,Watford,West Ham,1.8,2,3,2.1,2,2.1,1.3,2.4,1.9,1.9,3.2,2.2,1.9,1.9,2.9,1.4,1.6,1.6,1.4,2.2,1.3
Fraser,Forster,GLK,SOU,5100000,3,60,3.5,6.86274509803922E-07,1.17647058823529E-05,0,114151,2,16,0,27,0,0,0,11.8,5611,1,0,60,-1,0.9,0,4.6,0,0,7,0,0,5.4,130151,0,233,0,0,1530,5018,0,0,266,Tottenham,West Brom,Everton,Burnley,Leicester,4.8,4.3,2.8,2.7,3.9,2.9,5.2,2.5,5,3,3.3,2.9,5,4.2,3.3,4,2.8,4.6,3.8,3.1,5
Ben,Foster,GLK,WBA,4700000,2,55,3.2,6.80851063829787E-07,1.17021276595745E-05,0,248487,0,21,0,54,0,0,0,11.7,17755,2,0,55,-2,0.6,0,2.6,3,0,3,0,0,15.3,503341,0,129,0,1,1530,2308,0,0,300,Arsenal,Southampton,Hull City,Tottenham,Sunderland,4.2,3.4,3.9,2.8,3.5,3,4.2,3.9,4.2,3.4,2.7,4.4,2.4,2.9,4.3,4.2,3,3.2,2.6,3.1,2.8
Timothy,Fosu-Mensah,DEF,MUN,4200000,0,1,0.0196078431372549,4.66853408029879E-09,2.38095238095238E-07,0,7748,0,0,0,0,0,0,0,0.2,185,-3,0,1,3,0,0,0,0,0,0,0,0,0.2,2532,0,40,0,0,1,59,0,0,2,Sunderland,Middlesbrough,West Ham,Liverpool,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Simon,Francis,DEF,BOU,4600000,1,49,2.9,6.30434782608696E-07,1.06521739130435E-05,0,55987,3,28,0,0,0,0,0,10.7,5526,1,0,49,-1,0.6,0,2.6,5,0,5,0,1,3.1,123529,0,462,0,1,1530,4171,0,0,359,Chelsea,Swansea,Arsenal,Hull City,Watford,1.9,2,4.2,2.4,3.4,3.3,1.9,3.1,2.3,1.6,4.4,3.2,2.5,2.7,3,2,3.2,1.7,4,3.8,1.4
Ryan,Fraser,MID,BOU,4800000,1,26,0.509803921568627,1.06209150326797E-07,5.41666666666667E-06,0,4718,0,6,0,0,0,1,0,5.3,989,-2,1,26,2,0.8,0,3.6,3,0,1,0,2,0.1,8303,0,0,0,1,367,334,-1,0,80,Chelsea,Swansea,Arsenal,Hull City,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
George,Friend,DEF,MID,4400000,1,36,3.3,7.5E-07,8.18181818181818E-06,0,205652,1,12,0,0,0,0,0,8.2,3121,-1,0,36,1,0,0,0.2,5,0,2,0,2,3.1,114810,0,0,0,0,929,5287,0,0,208,Burnley,Man Utd,Leicester,Watford,West Ham,2.8,2.5,3.3,3,4.8,3.7,3,3.8,3.6,4.2,3.6,2.8,3,3.5,4.2,4.5,3.2,3.4,2.9,4.4,3.8
Dael,Fry,DEF,MID,4000000,0,0,0,0,0,0,61566,0,0,0,0,0,0,0,0,572,0,0,0,0,0,0,0,0,0,0,0,0,0.6,3365,0,0,0,0,0,19,0,0,0,Burnley,Man Utd,Leicester,Watford,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ezekiel,Fryers,DEF,CRY,4500000,1,9,0.176470588235294,3.92156862745098E-08,2E-06,0,625,0,7,0,0,0,0,0,2,25,0,0,9,0,0.1,0,0.4,0,0,0,0,1,0,876,0,0,0,0,188,18,0,0,38,Watford,Arsenal,Swansea,West Ham,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Christian,Fuchs,DEF,LEI,5300000,4,45,2.6,4.90566037735849E-07,8.49056603773585E-06,0,347753,5,29,0,0,0,1,0,8.5,38681,-2,0,45,2,0.3,0,1.4,4,0,3,0,2,5.7,124451,0,482,0,1,1507,181,0,0,328,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,3.9,1.7,2.5,2,1.4,2.2,1.6,3.5,3.2,2.9,2.6,3.5,2.9,1.5,2,3.3,1.9,3,1.7,3.5
Jay,Fulton,MID,SWA,4400000,2,12,0.235294117647059,5.3475935828877E-08,2.72727272727273E-06,0,1161,2,13,0,0,0,0,0,2.7,34,-1,0,12,1,0.4,0,1.6,0,0,2,0,0,0,766,0,4,0,0,510,38,0,0,62,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ramiro,Funes Mori,DEF,EVE,4600000,2,20,0.392156862745098,8.52514919011083E-08,4.34782608695652E-06,0,77911,0,12,0,0,0,0,0,4.3,802,-4,0,20,4,0.3,0,1.2,1,0,1,0,0,1.2,18794,0,304,0,0,649,539,0,0,132,Leicester,Hull City,Southampton,Man City,Crystal Palace,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
,Gabriel,DEF,ARS,4800000,0,6,0.117647058823529,2.45098039215686E-08,1.25E-06,0,7552,2,7,0,0,0,0,0,1.3,475,-2,0,6,2,0.3,0,1.2,0,0,0,0,0,0.3,10516,0,244,0,0,435,4212,0,0,60,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Brendan,Galloway,DEF,WBA,4100000,0,9,0.176470588235294,4.30416068866571E-08,2.19512195121951E-06,0,15213,0,3,0,0,0,0,0,2.2,297,-4,0,9,4,0,0,0,0,0,1,0,0,0.2,13570,0,126,0,0,247,163,0,0,44,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Cristian,Gamboa,DEF,WBA,4000000,0,0,0,0,0,0,25751,0,0,0,0,0,0,0,0,347,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1908,0,0,0,0,0,6,0,0,0,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Garcia,MID,MCI,5000000,0,3,0.0588235294117647,1.17647058823529E-08,6E-07,0,305,0,1,0,0,0,0,0,0.6,22,0,0,3,0,0,0,0,0,0,0,0,0,0,313,0,0,0,0,29,17,0,0,11,Hull City,Liverpool,Burnley,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Gardner,MID,WBA,5200000,0,14,0.274509803921569,5.2790346907994E-08,2.69230769230769E-06,0,6825,1,6,0,0,0,0,0,2.7,77,-3,0,14,3,0,0,0.2,0,0,1,0,1,0.1,4997,0,244,0,0,218,8,0,0,52,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Florin,Gardos,DEF,SOU,4000000,0,0,0,0,0,0,3842,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4878,0,0,0,0,0,83,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Paulo,Gazzaniga,GLK,SOU,4500000,0,0,0,0,0,0,240,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0,15,0,0,0,3,0,0,0,Tottenham,West Brom,Everton,Burnley,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kieran,Gibbs,DEF,ARS,4800000,0,7,0.137254901960784,2.85947712418301E-08,1.45833333333333E-06,0,20155,1,1,0,0,0,0,0,1.5,451,-2,0,7,2,0,0,0,0,0,0,0,1,0.5,6370,0,69,0,0,137,141,0,0,36,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Gibson,DEF,MID,4900000,8,63,3.7,7.55102040816327E-07,1.28571428571429E-05,0,99071,1,19,0,0,0,1,0,13.1,5342,4,-1,63,-4,0.8,0,3.8,9,0,5,0,0,9,414752,0,0,0,1,1530,35743,1,0,313,Burnley,Man Utd,Leicester,Watford,West Ham,3.3,3,3.9,3.6,5.3,4.4,3.6,4.5,4.3,4.9,4.3,3.3,3.6,4.2,4.9,5,3.8,4,3.4,5.1,4.5
Darron,Gibson,MID,EVE,4300000,0,0,0,0,0,0,4976,0,0,0,0,0,0,0,0,144,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,2323,0,44,0,0,0,91,0,0,0,Leicester,Hull City,Southampton,Man City,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Olivier,Giroud,FWD,ARS,8500000,1,33,3.3,3.88235294117647E-07,3.88235294117647E-06,0,166102,0,1,0,0,0,3,0,3.9,4577,-5,0,33,5,0.2,0,1.4,5,0,0,0,2,1.3,147518,0,629,0,1,179,6437,0,0,115,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,3.5,3.7,2.6,3.8,4.4,3.7,2.6,4.6,2.8,3.3,4.5,3.3,3.7,4,3.9,3.2,4,2.7,3.1,3.2,3.8
Shay,Given,GLK,STK,4300000,0,13,0.254901960784314,5.92795257637939E-08,3.02325581395349E-06,0,20547,1,14,0,18,0,0,0,3,431,-2,1,13,2,0,0,0,3,0,0,0,0,0.5,19140,1,24,1,1,450,79,-1,0,92,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Serge,Gnabry,MID,ARS,5000000,0,0,0,0,0,0,810,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,246,0,4,0,0,0,7,0,0,0,West Brom,Crystal Palace,Bournemouth,Swansea,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Heurelho,Gomes,GLK,WAT,4900000,3,45,2.6,5.30612244897959E-07,9.18367346938776E-06,0,71312,1,25,0,44,0,0,0,9.2,2058,-1,0,45,1,0.3,0,1.4,4,0,3,0,0,2,29071,1,375,0,0,1472,417,0,0,278,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,2.7,3.1,2.9,2.6,2,3.2,3.2,1.5,3.8,3.3,1.8,2.3,2.7,2.8,1.9,2.6,2.3,3.3,1.3,1.8,2.5
Joseph,Gomez,DEF,LIV,4800000,0,0,0,0,0,0,933,0,0,0,0,0,0,0,0,33,-2,0,0,2,0,0,0,0,0,0,0,0,0,294,0,58,0,0,0,22,0,0,0,Stoke,Man City,Sunderland,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bafetimbi,Gomis,FWD,SWA,6500000,0,0,0,0,0,0,1542,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,340,0,242,0,0,0,20,0,0,0,West Ham,Bournemouth,Crystal Palace,Arsenal,Liverpool,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lynden,Gooch,MID,SUN,4200000,0,10,0.196078431372549,4.66853408029879E-08,2.38095238095238E-06,0,3449,3,5,0,0,0,0,0,2.3,124,-3,1,10,3,0,0,0.2,0,0,1,0,0,0,3811,0,0,0,0,323,48,-1,0,38,Man Utd,Burnley,Liverpool,Stoke,West Brom,0,0,0,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Dan,Gosling,MID,BOU,4700000,0,30,0.588235294117647,1.25156445556946E-07,6.38297872340426E-06,0,8751,4,11,0,0,0,2,0,6.4,600,-3,0,30,3,0.2,0,1,1,0,2,0,0,0.2,7166,0,331,0,0,656,105,0,0,130,Chelsea,Swansea,Arsenal,Hull City,Watford,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Lewis,Grabban,FWD,BOU,4300000,0,6,0.117647058823529,2.7359781121751E-08,1.3953488372093E-06,0,163701,0,2,0,0,0,0,0,1.4,6512,-2,0,6,2,0,0,0,0,0,0,0,1,3.7,126673,0,124,0,0,60,10001,0,0,17,Chelsea,Swansea,Arsenal,Hull City,Watford,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Max,Gradel,MID,BOU,5000000,0,4,0.0784313725490196,1.56862745098039E-08,8E-07,0,12868,1,0,0,0,0,0,0,0.8,67,-5,0,4,5,0,0,0,0,0,0,0,0,0.1,1009,0,155,0,0,95,9,0,0,14,Chelsea,Swansea,Arsenal,Hull City,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lee,Grant,GLK,STK,4300000,3,56,4.7,1.09302325581395E-06,1.30232558139535E-05,0,23377,0,10,0,40,0,0,0,13,5646,3,0,56,-3,1.4,0,6,6,0,5,0,0,5.7,234849,0,0,0,2,1080,18043,0,0,252,Liverpool,Chelsea,Watford,Sunderland,Man Utd,6,5,6,4.6,4.7,6.1,5.7,5.8,5.2,5.6,5.4,5.3,3.7,4.8,6.6,6.4,5.2,6.7,5.5,6.3,5.8
Andre,Gray,FWD,BUR,6100000,2,30,2.7,4.42622950819672E-07,4.91803278688525E-06,0,479111,0,13,0,0,0,1,0,4.9,1650,-4,0,30,4,0.3,0,2,1,0,2,0,2,2.7,149321,0,0,0,0,813,4080,0,0,45,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.9,3.5,2,3,1.8,3.8,1.7,2.4,2.5,2.2,1.8,1.7,3.2,2.8,1.7,1.6,2.7,2.3,3,1.4,3.5
Demarai,Gray,MID,LEI,4800000,4,25,0.490196078431373,1.02124183006536E-07,5.20833333333333E-06,0,44023,1,6,0,0,0,1,0,5.2,376,-2,0,25,2,0.4,0,2,0,0,0,0,3,0.5,28058,0,57,0,0,255,914,0,0,91,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4300000,0,2,1,2.32558139534884E-07,4.65116279069767E-07,0,26271,0,0,0,0,0,0,0,0.5,204,-7,0,2,7,0,0,0,0,0,0,0,0,0.2,2425,0,0,0,0,30,17,0,0,6,Stoke,Man City,Sunderland,Man Utd,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5000000,0,38,0.745098039215686,1.49019607843137E-07,7.6E-06,0,20053,0,15,0,0,0,1,0,7.5,510,-5,1,38,5,0,0,0.2,3,0,3,0,2,0.2,12931,0,0,0,1,827,130,-1,0,145,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,0.4,0.6,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4
Adlene,Guedioura,MID,WAT,4300000,0,15,0.294117647058824,6.83994528043776E-08,3.48837209302326E-06,0,5519,2,12,0,0,0,0,0,3.5,162,-2,0,15,2,0.2,0,1,0,0,0,0,1,0.1,5602,0,56,0,0,473,105,0,0,84,Crystal Palace,Tottenham,Stoke,Middlesbrough,Bournemouth,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Idrissa,Gueye,MID,EVE,5000000,1,42,2.6,5.2E-07,8.4E-06,0,25396,6,15,0,0,0,0,0,8.4,952,0,0,42,0,0.6,0,3,7,0,3,0,2,0.4,29120,0,270,0,0,1395,1528,0,0,296,Leicester,Hull City,Southampton,Man City,Crystal Palace,1.7,1.6,2.4,1.8,1.6,1.6,2.7,1.8,3.4,1.3,2.3,2.5,1.3,1.7,3.2,3.1,1.3,1.9,1.6,2.8,1.3
Ilkay,Gundogan,MID,MCI,5100000,0,41,0.803921568627451,1.5763168012303E-07,8.03921568627451E-06,0,645894,0,8,0,0,0,3,0,8,63039,-4,1,41,4,0.2,0,1,2,0,3,0,1,2.7,698132,0,0,0,1,704,333,-1,0,196,Hull City,Liverpool,Burnley,Everton,Tottenham,0,0,0,0,0,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.4
Bradley,Guzan,GLK,MID,4300000,0,9,0.176470588235294,4.10396716826265E-08,2.09302325581395E-06,0,22415,0,1,0,6,0,0,0,2.1,356,-2,0,9,2,0,0,0,0,0,1,0,0,0.5,8976,0,188,0,0,180,70,0,0,40,Burnley,Man Utd,Leicester,Watford,West Ham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Ben,Hamer,GLK,LEI,4400000,0,0,0,0,0,0,264,0,0,0,0,0,0,0,0,15,-1,0,0,1,0,0,0,0,0,0,0,0,0,257,0,0,0,0,0,6,0,0,0,Everton,West Ham,Middlesbrough,Chelsea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rekeem,Harper,MID,WBA,4500000,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,11,0,0,0,Arsenal,Southampton,Hull City,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,171844,0,0,0,0,0,0,0,0,374,-2,0,0,2,0,0,0,0,0,0,0,0,1.1,2486,0,360,0,0,0,25,0,0,0,Hull City,Liverpool,Burnley,Everton,Tottenham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakob,Haugaard,GLK,STK,4300000,0,0,0,0,0,0,2918,0,0,0,0,0,0,0,0,35,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,224,0,31,0,0,0,3,0,0,0,Liverpool,Chelsea,Watford,Sunderland,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,10400000,3,103,6.4,6.15384615384615E-07,9.90384615384615E-06,0,1056468,2,11,0,0,0,8,0,9.9,48515,4,0,103,-4,0.3,0,3.4,15,0,9,0,3,35.4,1631294,0,476,0,3,1335,36623,0,0,392,Bournemouth,Stoke,Tottenham,Leicester,Hull City,8.9,7.7,5.5,7.4,8.4,4.9,6.1,7.1,8.5,6.3,9.2,7.3,7.5,6.8,6.6,7.7,8.3,6.9,8.4,7.2,9.5
Tom,Heaton,GLK,BUR,4800000,3,68,4.5,9.375E-07,1.41666666666667E-05,0,207553,1,24,0,78,0,0,0,14.2,5607,3,0,68,-3,0.7,0,3.2,10,0,3,0,0,14.3,547972,0,0,1,4,1350,24722,0,0,347,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,6,6.2,4,6.8,5,5.8,3.8,5.7,4.5,3.8,4.7,3.2,6.8,6.6,4,3.6,5.1,4.6,6.3,4.1,6.8
Jordan,Henderson,MID,LIV,6500000,3,59,3.5,5.38461538461538E-07,9.07692307692308E-06,0,63870,6,20,0,0,0,1,0,9.1,4967,0,0,59,0,0.6,0,4.2,9,0,5,0,4,1.9,86615,0,250,0,0,1513,4100,0,0,372,Stoke,Man City,Sunderland,Man Utd,Swansea,3.3,2.8,3.6,3,3.7,2.8,2.8,3.4,3,2.4,4.5,2.2,3.9,4,2.8,2.8,3.2,3.1,3.6,2.3,3.7
Jeff,Hendrick,MID,BUR,5400000,2,37,2.6,4.81481481481482E-07,6.85185185185185E-06,0,2560,3,24,0,0,0,2,0,6.9,203,-1,0,37,1,0.5,0,2.8,1,0,2,0,0,0.1,5194,0,0,0,0,1181,806,0,0,127,Middlesbrough,Sunderland,Man City,Southampton,Arsenal,2.6,3.6,1.3,2.6,1.3,3.4,1.5,2,1.4,1.4,1.3,1.9,2.4,2.3,1.5,1.3,2.6,1.4,2.4,1.3,2.4
