FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW9Forecast,GW10Forecast,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
,Bernardo,DEF,MID,4400000,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,29,-1,0,0,1,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,21,0,0,0,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ryan,Bertrand,DEF,SOU,5400000,0,24,6,1.11111111111111E-06,4.44444444444444E-06,0,28144,1,2,0,0,0,0,0,4.4,7303,-1,0,24,1,1.1,0,5.7,3,0,3,0,1,1,30336,0,415,0,1,360,572,0,0,91,Man City,Chelsea,Hull City,Liverpool,Everton,0,0,8,9,8.2,7.6,7.3,6.9,6,9,8.5,6.1,6.2,9,7.5,8.5,7,8.3,7.2,7.2,6.7,9,8.3,7.3,8.3,5.7,8,6.7,7.1,8.8
Muhamed,Besic,MID,EVE,4400000,0,0,0,0,0,0,918,0,0,0,0,0,0,0,0,31,-1,0,0,1,0,0,0,0,0,0,0,0,0,292,0,75,0,0,0,7,0,0,0,Burnley,West Ham,Chelsea,Swansea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daley,Blind,DEF,MUN,5700000,6,38,5.4,9.47368421052632E-07,6.66666666666667E-06,0,60209,0,5,0,0,0,0,0,6.8,7505,2,-1,38,-2,1.2,0,6.7,7,0,3,0,2,8.4,246860,0,477,0,0,630,38156,1,0,200,Chelsea,Burnley,Swansea,Arsenal,West Ham,5.4,8.1,7.1,7.1,7.2,5.8,7.8,7.4,7,7.4,5.9,7.2,7.9,6.8,6.5,5,6.5,5.6,8.1,6.6,6.7,7.2,6.7,6.7,6.7,5.9,6.4,7.3,6.6,7
Hiram,Boateng,MID,CRY,4500000,0,0,0,0,0,0,302,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,306,0,0,0,0,0,16,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Bojan,MID,STK,5700000,0,12,0.5,8.7719298245614E-08,2.10526315789474E-06,0,87443,1,8,0,0,0,1,0,2.1,4356,-3,1,12,3,0,0,0,0,0,0,0,0,1.1,39564,0,360,0,0,271,133,-1,0,47,Hull City,Swansea,West Ham,Bournemouth,Watford,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Yannick,Bolasie,MID,EVE,6000000,5,24,3,5E-07,4E-06,0,166769,2,5,0,0,0,0,0,4,13144,0,1,24,0,0.5,0,2.7,1,0,2,0,3,5.3,184617,0,469,0,0,570,8731,-1,0,99,Burnley,West Ham,Chelsea,Swansea,Southampton,2,2.4,1.6,2.7,1.8,3,2.5,1.7,2.1,2.1,2.6,2.9,2.4,2.4,2.1,3.6,3.3,3.6,1.6,2.5,2.3,1.5,2.4,4.1,3.7,2.1,2.6,2.7,2.7,1.6
Wilfried,Bony,FWD,STK,7300000,2,10,2,2.73972602739726E-07,1.36986301369863E-06,0,66215,0,9,0,0,0,0,0,1.4,3449,-2,0,10,2,0.3,0,2,0,0,2,0,0,1,68515,0,249,0,0,391,4682,0,0,31,Hull City,Swansea,West Ham,Bournemouth,Watford,2.4,1.9,1.7,2.3,1.6,2.2,1.3,1.8,2.3,1.5,1.2,1.7,1.7,1.4,1.6,1.5,1.7,1,1.6,1.5,1.8,1.1,1.1,2.2,2.2,2,1.9,1,1.3,1.1
Fabio,Borini,FWD,SUN,5200000,0,4,2,3.84615384615385E-07,7.69230769230769E-07,0,63804,0,2,0,0,0,0,0,0.8,907,-3,0,4,3,0,0,0,0,0,1,0,0,0.6,5539,0,280,0,0,153,44,0,0,11,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,0,0,0,0,0,2.3,2,1.8,1.7,1.2,1.2,2.2,2,1.5,1.5,1.7,1.7,1.2,2,1.7,2.2,1.6,1.1,1.4,1.9,1.3,2.3,2.4,1.9,1.2
Cameron,Borthwick-Jackson,DEF,MUN,4400000,0,0,0,0,0,0,2741,0,0,0,0,0,0,0,0,46,-1,0,0,1,0,0,0,0,0,0,0,0,0,64,0,123,0,0,0,2,0,0,0,Chelsea,Burnley,Swansea,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Artur,Boruc,GLK,BOU,4600000,3,30,3.8,8.26086956521739E-07,6.52173913043478E-06,0,60460,1,12,0,28,0,0,0,6.5,7133,1,0,30,-1,0.8,0,3.7,0,0,2,0,0,7.6,136228,0,281,1,1,720,6301,0,0,159,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,5.7,2.7,5.3,3.5,3.9,5.7,2.2,5.6,5.6,2,3,5.6,3.3,4.7,5.5,2.2,4.8,3,2,5.7,4.6,2.6,3.3,4.8,2.9,4.2,2.8,5.7,5.7,1.9
Sofiane,Boufal,MID,SOU,6800000,0,0,0,0,0,0,2826,0,0,0,0,0,0,0,0,68,-2,0,0,2,0,0,0,0,0,0,0,0,0,3354,0,0,0,0,0,141,0,0,0,Man City,Chelsea,Hull City,Liverpool,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jarrod,Bowen,FWD,HUL,4500000,0,0,0,0,0,0,2249,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2971,0,0,0,0,0,109,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
George,Boyd,MID,BUR,5200000,2,18,2.3,4.42307692307692E-07,3.46153846153846E-06,0,6628,0,12,0,0,0,0,0,3.4,393,-3,1,18,3,0.4,0,2.3,0,0,2,0,0,0.1,1667,0,0,0,0,710,54,-1,0,84,Everton,Man Utd,Crystal Palace,West Brom,Man City,2.1,1.2,1.8,1.2,1.8,1.2,2.7,1.2,1.2,2.4,2.7,1.2,2.2,1.2,3.1,1.3,1.9,1.3,1.4,1.2,1.5,1.9,2.2,1.8,1.2,2.2,1.2,1.9,1.2,1.8
Cameron,Brannagan,MID,LIV,4300000,0,0,0,0,0,0,1127,0,0,0,0,0,0,0,0,144,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,711,0,27,0,0,0,90,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Claudio,Bravo,GLK,MCI,5500000,2,24,4.8,8.72727272727273E-07,4.36363636363636E-06,0,25178,0,5,0,14,0,0,0,4.4,5691,0,0,24,0,1,0,5.3,3,0,1,0,0,2.6,88942,0,0,1,1,450,4438,0,0,109,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,7,5.6,5.2,6.3,4.6,6,3.8,5.8,6.6,6.1,5.5,7.2,4.5,7.2,6,5.7,4.8,5.2,5.3,7,7.2,6.2,4.2,5.8,5.2,6.4,5.3,6.5,7,5.4
Miguel,Britos,DEF,WAT,4400000,6,11,1.8,4.09090909090909E-07,2.5E-06,0,2669,2,8,0,0,0,0,0,2.5,193,-1,0,11,1,0.5,0,2.3,0,0,1,0,0,0.1,3435,0,205,0,0,534,298,0,0,91,Swansea,Hull City,Liverpool,Leicester,Stoke,1.5,1.1,2,1.6,2.1,1.5,1.2,1,1.4,1.6,1.7,2,0.9,1.2,2.5,1.7,1,2.1,1.6,1,1.9,1.4,1.3,1.4,1.1,1.7,2.2,0.9,1.1,1.2
Leon,Britton,MID,SWA,4400000,1,5,0.208333333333333,4.73484848484849E-08,1.13636363636364E-06,0,2162,1,7,0,0,0,0,0,1.1,121,-1,0,5,1,0.3,0,1.3,0,0,0,0,0,0.1,906,0,166,0,0,258,83,0,0,37,Watford,Stoke,Man Utd,Everton,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Tyias,Browning,DEF,EVE,3900000,0,0,0,0,0,0,23077,0,0,0,0,0,0,0,0,2049,-1,0,0,1,0,0,0,0,0,0,0,0,1.2,28331,0,22,0,0,0,5016,0,0,0,Burnley,West Ham,Chelsea,Swansea,Southampton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alex,Bruce,DEF,HUL,4000000,0,0,0,0,0,0,3307,0,0,0,0,0,0,0,0,227,0,0,0,0,0,0,0,0,0,0,0,0,0.2,2636,0,0,0,0,0,319,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chris,Brunt,DEF,WBA,4900000,1,1,0.0416666666666667,8.50340136054422E-09,2.04081632653061E-07,0,578,0,1,0,0,0,0,0,0.2,17,-1,0,1,1,0.1,0,0.3,0,0,0,0,0,0,317,0,230,0,0,22,135,0,0,3,Liverpool,Man City,Leicester,Burnley,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reece,Burke,DEF,WHU,4000000,0,0,0,0,0,0,1858,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0.1,2115,0,0,0,0,0,27,0,0,0,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jack,Butland,GLK,STK,4700000,0,0,0,0,0,0,121757,0,0,0,0,0,0,0,0,2988,-3,1,0,3,0,0,0,0,0,0,0,0,1.4,1998,0,341,0,0,0,57,-1,0,0,Hull City,Swansea,West Ham,Bournemouth,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sam,Byram,DEF,WHU,4400000,0,7,0.291666666666667,6.62878787878788E-08,1.59090909090909E-06,0,23454,2,6,0,0,0,0,0,1.6,2523,-1,1,7,1,0.1,0,0.3,0,0,1,0,0,0.4,11187,0,39,0,0,264,19,-1,0,56,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Willy,Caballero,GLK,MCI,4900000,0,6,0.25,5.10204081632653E-08,1.22448979591837E-06,0,23075,0,3,0,5,0,0,0,1.2,659,-1,0,6,1,0,0,0,0,0,0,0,0,0.4,20032,0,45,0,0,270,43,0,0,39,Southampton,West Brom,Middlesbrough,Crystal Palace,Burnley,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Yohan,Cabaye,MID,CRY,5600000,1,4,0.166666666666667,2.97619047619048E-08,7.14285714285714E-07,0,107826,2,4,0,0,0,0,0,0.7,2201,-4,1,4,4,0.2,1,1,0,0,0,0,0,1.3,6404,0,397,0,0,278,148,-1,0,33,Leicester,Liverpool,Burnley,Man City,Swansea,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Gary,Cahill,DEF,CHE,5900000,6,24,3,5.08474576271186E-07,4.06779661016949E-06,0,77327,1,9,0,0,0,0,0,4.1,2925,-1,0,24,1,0.7,0,4.3,0,0,3,0,0,4.6,17935,0,283,0,0,720,2394,0,0,142,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,2.6,2.5,3.1,2.6,3.9,2,3.4,2.6,3.5,4.5,4.4,2.7,1.7,3,3.4,4.1,2.1,2.9,3.7,3,3.5,3.8,3.1,2.2,1.9,3.8,2.1,2.6,2.7,3.5
Jonathan,Calleri,FWD,WHU,6800000,1,5,0.208333333333333,3.06372549019608E-08,7.35294117647059E-07,0,2016,0,2,0,0,0,0,0,0.7,87,-2,0,5,2,0,0,0.3,0,0,0,0,0,0,2106,0,0,0,0,113,84,0,0,6,Sunderland,Everton,Stoke,Tottenham,Man Utd,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Callum Wilson,FWD,BOU,6500000,9,32,4,6.15384615384615E-07,4.92307692307692E-06,0,80453,0,8,0,0,0,3,0,5,4527,0,-1,32,0,1,0,6.3,2,0,4,0,1,3.7,114677,0,165,0,0,609,43860,1,0,88,Tottenham,Middlesbrough,Sunderland,Stoke,Arsenal,5.1,3.6,6,3.3,2.7,6,2.4,6,5.5,2.5,4.2,4.6,4.4,5.3,5.3,2.4,6,3.1,2.4,5.6,5.8,2.4,3.1,5.6,2.1,5.1,3.6,6,6,2.3
Geoff,Cameron,DEF,STK,4400000,6,13,2.2,5E-07,2.95454545454545E-06,0,7626,0,11,0,0,0,0,0,3,432,-1,0,13,1,0.8,0,3.7,1,0,1,0,0,0.5,10666,0,293,0,0,540,3871,0,0,97,Hull City,Swansea,West Ham,Bournemouth,Watford,2,1.7,2.8,2.9,1.7,2.6,2.9,2.4,2.4,2.4,1.2,1.8,1.7,1.5,1.9,1.8,2.3,1.7,1.5,1.3,1.9,1.1,1.4,3.1,1.8,1.8,3,1.4,3,1.6
Fraizer,Campbell,FWD,CRY,4400000,0,0,0,0,0,0,18777,0,0,0,0,0,0,0,0,1676,-1,0,0,1,0,0,0,0,0,0,0,0,0.8,22687,0,12,0,0,0,2721,0,0,0,Leicester,Liverpool,Burnley,Man City,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joel,Campbell,MID,ARS,5900000,0,0,0,0,0,0,4632,0,0,0,0,0,0,0,0,40,-1,0,0,1,0,0,0,0,0,0,0,0,0,225,0,175,0,0,0,5,0,0,0,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emre,Can,MID,LIV,4800000,3,6,0.25,5.20833333333333E-08,1.25E-06,0,44541,0,1,0,0,0,0,0,1.3,793,-2,0,6,2,0.4,0,1.7,0,0,1,0,0,0.7,5143,0,399,0,0,134,726,0,0,13,West Brom,Crystal Palace,Watford,Southampton,Sunderland,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Etienne,Capoue,MID,WAT,5200000,3,51,6.4,1.23076923076923E-06,9.80769230769231E-06,0,248003,0,12,0,0,0,4,0,9.6,94996,7,1,51,-7,0.4,0,2.3,11,0,1,0,1,41.6,1611440,0,347,0,2,692,29428,-1,0,170,Swansea,Hull City,Liverpool,Leicester,Stoke,8.9,6.7,5.2,9.6,7.9,7.6,7.7,6.2,8.5,7,7,7.6,7.8,6.1,6.3,9.4,8.3,6.8,7.9,6.5,8.2,8.6,7.1,6.2,7.4,8.6,6.1,7.6,7.3,6.7
Michael,Carrick,MID,MUN,4300000,0,1,0.0416666666666667,9.68992248062015E-09,2.32558139534884E-07,0,38567,0,0,0,0,0,0,0,0.2,3230,-2,0,1,2,0.1,0,0.3,0,0,0,0,0,1.3,34959,0,275,0,0,13,1482,0,0,4,Chelsea,Burnley,Swansea,Arsenal,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Andy,Carroll,FWD,WHU,6200000,0,2,0.0833333333333333,1.34408602150538E-08,3.2258064516129E-07,0,266568,0,2,0,0,0,0,0,0.3,1194,-3,0,2,3,0,0,0,0,0,0,0,0,1.4,29487,0,381,0,0,90,49,0,0,7,Sunderland,Everton,Stoke,Tottenham,Man Utd,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Carroll,MID,TOT,4300000,0,1,0.0416666666666667,9.68992248062015E-09,2.32558139534884E-07,0,4051,0,0,0,0,0,0,0,0.2,296,-2,0,1,2,0,0,0,0,0,0,0,0,0.2,2305,0,93,0,0,1,372,0,0,3,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cameron,Carter-Vickers,DEF,TOT,4400000,0,0,0,0,0,0,1153,0,0,0,0,0,0,0,0,63,-1,0,0,1,0,0,0,0,0,0,0,0,0,364,0,0,0,0,0,48,0,0,0,Bournemouth,Leicester,Arsenal,West Ham,Chelsea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Craig,Cathcart,DEF,WAT,4400000,0,6,0.25,5.68181818181818E-08,1.36363636363636E-06,0,12780,1,7,0,0,0,0,0,1.4,1382,-1,1,6,1,0.1,0,0.3,0,0,0,0,0,0.3,3474,0,335,0,0,405,11,-1,0,51,Swansea,Hull City,Liverpool,Leicester,Stoke,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Lee,Cattermole,MID,SUN,4400000,0,3,0.125,2.84090909090909E-08,6.81818181818182E-07,0,4284,1,3,0,0,0,0,0,0.7,232,-1,0,3,1,0.2,0,0.7,0,0,0,0,0,0.1,1273,0,246,0,0,175,6,0,0,17,West Ham,Arsenal,Bournemouth,Hull City,Liverpool,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Santiago,Cazorla,MID,ARS,7400000,2,38,4.8,6.48648648648649E-07,5.13513513513514E-06,0,251474,2,5,0,0,0,2,0,5.1,67515,-1,2,38,1,0.4,0,2.7,5,0,4,0,2,4.5,328102,0,259,0,0,618,1968,-2,0,159,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0,6.2,4.6,5.6,6.2,4.9,5.2,4.8,3.9,4.6,4.5,3.9,6.1,6.5,4.9,4.2,4.3,4.5,3.3,7,5,4.4,4.4,5.5,6.9,6.3,4,5.3,5.1,5.1
Petr,Cech,GLK,ARS,5500000,2,27,3.4,6.18181818181818E-07,4.90909090909091E-06,0,184240,1,9,0,23,0,0,0,4.9,17832,0,0,27,0,0.9,0,4.7,0,0,3,0,0,17.1,158153,1,409,0,0,720,10617,0,0,139,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,2.7,3.7,4.2,2.8,4.9,4.7,4.6,3.1,3,3.6,4,3.3,3.9,4.3,3.1,2.8,3.1,3.6,4.3,4,3.9,3.3,4.4,4.7,3.6,3.7,3.8,2.7,4.5,3.3
,Cedric,DEF,SOU,5000000,0,24,3.4,6.8E-07,4.8E-06,0,50489,0,6,0,0,0,0,0,4.8,14325,0,0,24,0,0.6,0,3,5,0,2,0,0,1.4,55270,0,320,0,0,552,222,0,0,131,Man City,Chelsea,Hull City,Liverpool,Everton,0,0,3.6,5.1,3.8,4.1,3.2,3.9,2.7,4.7,4.1,2.5,2.6,4.5,3.3,4.8,3.1,4.7,3.1,3.2,3.2,5.1,4.5,3.3,3.8,2.3,3.6,3.8,3.1,5
Nacer,Chadli,MID,WBA,6500000,10,44,1.83333333333333,2.82051282051282E-07,6.76923076923077E-06,0,42861,1,5,0,0,0,4,0,6.8,7787,0,0,44,0,1.1,0,7,8,0,1,0,2,4.8,207580,0,173,0,2,431,50640,0,0,139,Liverpool,Man City,Leicester,Burnley,Hull City,0.9,0.9,1,1.7,1.3,1.1,0.9,1.1,1.3,0.9,0.9,0.9,0.9,1.6,1.7,1.2,1,1.6,1,1,0.9,1.2,1.2,1.2,0.9,0.9,1.9,1,1.1,1.4
Nathaniel,Chalobah,MID,CHE,4500000,4,5,0.208333333333333,4.62962962962963E-08,1.11111111111111E-06,0,221,0,0,0,0,0,0,0,1.1,26,0,0,5,0,0.4,0,1.7,0,0,0,0,1,0,460,0,0,0,0,25,187,0,0,20,Man Utd,Southampton,Everton,Middlesbrough,Tottenham,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Chamberlain,MID,ARS,5800000,1,15,0.625,1.07758620689655E-07,2.58620689655172E-06,0,86711,0,3,0,0,0,1,0,2.6,3064,-2,1,15,2,0.1,0,0.7,0,0,1,0,0,1.3,58562,0,186,0,0,268,818,-1,0,65,Middlesbrough,Sunderland,Tottenham,Man Utd,Bournemouth,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Calum,Chambers,DEF,MID,4400000,2,11,2.8,6.36363636363636E-07,2.5E-06,0,110379,0,8,0,0,0,1,0,2.5,9001,-1,0,11,1,0.4,0,1.7,0,0,0,0,0,3,83540,0,70,0,0,360,500,0,0,77,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0,3.6,2.3,2.3,2,2.1,2.8,3.8,2.1,2.4,2.2,2.9,2.9,3.4,2.5,3,2.3,3.7,3.8,2.6,1.8,3.1,3.3,3.1,3.4,2.5,2.3,2.2,2.9,3.7
James,Chester,DEF,WBA,4500000,0,0,0,0,0,0,4082,0,0,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,85,0,0,0,1,0,0,0,Liverpool,Man City,Leicester,Burnley,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Benjamin,Chilwell,DEF,LEI,4300000,0,0,0,0,0,0,4571,0,0,0,0,0,0,0,0,199,-2,1,0,2,0,0,0,0,0,0,0,0,0.2,598,0,0,0,0,0,43,-1,0,0,Crystal Palace,Tottenham,West Brom,Watford,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedro,Chirivella,MID,LIV,4300000,0,0,0,0,0,0,1113,0,0,0,0,0,0,0,0,107,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,727,0,2,0,0,0,79,0,0,0,West Brom,Crystal Palace,Watford,Southampton,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,Christian Benteke,FWD,CRY,7700000,-1,22,3.7,4.80519480519481E-07,2.85714285714286E-06,0,165134,2,7,0,0,0,3,0,2.9,32003,2,0,22,-2,0.5,1,3.7,2,0,0,0,0,8.5,391206,0,315,0,0,533,20566,0,0,58,Leicester,Liverpool,Burnley,Man City,Swansea,3.4,4.7,3.6,4.5,5.2,4,5.5,3.3,4.1,4.5,3.9,4.3,4.6,3.7,3.2,4.7,4.5,3.6,4.3,3.6,3.8,3.7,3.5,3.1,4.9,4.3,4.8,4.3,4.4,3.6
Josh,Clackstone,DEF,HUL,4000000,0,0,0,0,0,0,2106,0,0,0,0,0,0,0,0,212,0,0,0,0,0,0,0,0,0,0,0,0,0.2,4883,0,0,0,0,0,485,0,0,0,Stoke,Watford,Southampton,Sunderland,West Brom,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordy,Clasie,MID,SOU,4700000,2,7,0.291666666666667,6.20567375886525E-08,1.48936170212766E-06,0,2607,0,4,0,0,0,0,0,1.5,117,-3,0,7,3,0.1,0,0.7,0,0,0,0,0,0.1,1023,0,183,0,0,286,47,0,0,38,Man City,Chelsea,Hull City,Liverpool,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Adam,Clayton,MID,MID,4400000,0,10,1.7,3.86363636363636E-07,2.27272727272727E-06,0,12342,1,6,0,0,0,0,0,2.3,901,-1,0,10,1,0.2,0,0.7,0,0,1,0,0,0.3,5410,0,0,0,0,414,77,0,0,57,Arsenal,Bournemouth,Man City,Chelsea,Leicester,0.8,1.3,0.8,0.8,1,0.8,0.9,0.8,0.8,1,1.2,1.6,1.2,0.8,0.8,0.8,0.9,1.2,1,1.3,1,1.4,1.3,1.3,0.8,0.8,0.8,0.8,0.9,0.8
Tom,Cleverley,MID,EVE,5300000,2,6,0.25,4.71698113207547E-08,1.13207547169811E-06,0,6493,1,2,0,0,0,0,0,1.1,144,-2,0,6,2,0.2,0,1.3,0,0,0,0,0,0.1,721,0,241,0,0,223,102,0,0,30,Burnley,West Ham,Chelsea,Swansea,Southampton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
