FirstName,Surname,PositionsList,Team,Cost,PointsLastRound,TotalPoints,AveragePoints,AveragePointsPerDollar,TotalPointsPerDollar,GameweekWeighting,TransfersOut,YellowCards,GoalsConceded,GoalsConcededPoints,Saves,SavesPoints,GoalsScored,GoalsScoredPoints,ValueSeason,TransfersOutRound,PriceRise,PriceFallRound,LastSeasonPoints,PriceFall,ValueForm,PenaltiesMissed,Form,Bonus,FanRating,CleanSheets,CleanSheetPoints,Assists,SelectedByPercent,TransfersIn,OwnGoals,EAIndex,PenaltiesSaved,DreamteamCount,MinutesPlayed,TransfersInRound,PriceRiseRound,RedCards,BPS,NextFixture1,NextFixture2,NextFixture3,NextFixture4,NextFixture5,GW11Forecast,GW12Forecast,GW13Forecast,GW14Forecast,GW15Forecast,GW16Forecast,GW17Forecast,GW18Forecast,GW19Forecast,GW20Forecast,GW21Forecast,GW22Forecast,GW23Forecast,GW24Forecast,GW25Forecast,GW26Forecast,GW27Forecast,GW28Forecast,GW29Forecast,GW30Forecast,GW31Forecast,GW32Forecast,GW33Forecast,GW34Forecast,GW35Forecast,GW36Forecast,GW37Forecast,GW38Forecast
Andre,Gray,FWD,BUR,6200000,1,19,3.2,5.16129032258065E-07,3.06451612903226E-06,0,457790,0,7,0,0,0,1,0,3.1,3851,-3,0,19,3,0,0,0.3,1,0,2,0,1,3.1,140651,0,0,0,0,486,4823,0,0,36,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,4,2.9,4,2.6,4.5,2.6,1.9,3.4,4.6,2.8,3.8,2.4,4.5,2.2,3.5,4,3.1,2.6,3.2,3.5,3.9,2.4,2,3.5,3.1,3.9,1.7,4.3
Demarai,Gray,MID,LEI,4800000,0,14,0.466666666666667,9.72222222222222E-08,2.91666666666667E-06,0,39343,0,3,0,0,0,1,0,2.9,1717,-2,1,14,2,0.1,0,0.3,0,0,0,0,1,0.6,26435,0,57,0,0,153,205,-1,0,49,West Brom,Watford,Middlesbrough,Sunderland,Man City,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Marko,Grujic,MID,LIV,4400000,0,2,0.0666666666666667,1.51515151515152E-08,4.54545454545455E-07,0,24440,0,0,0,0,0,0,0,0.5,554,-6,1,2,6,0,0,0,0,0,0,0,0,0.3,2216,0,0,0,0,30,56,-1,0,6,Watford,Southampton,Sunderland,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Johann Berg,Gudmundsson,MID,BUR,5100000,3,22,2.2,4.31372549019608E-07,4.31372549019608E-06,0,8469,0,8,0,0,0,0,0,4.3,197,-4,0,22,4,0.6,0,3.3,0,0,3,0,1,0.1,802,0,0,0,0,617,241,0,0,95,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,1.6,1.2,1.4,1.1,2.5,1.1,1.1,2.1,2.5,1.1,1.8,1.1,2.8,1.2,1.6,1.4,1.3,1.1,1.5,1.7,1.8,1.4,1.1,2.2,1.1,1.8,1.1,1.9
Adlene,Guedioura,MID,WAT,4400000,0,9,0.3,6.81818181818182E-08,2.04545454545455E-06,0,4703,1,6,0,0,0,0,0,2,193,-1,1,9,1,0.1,0,0.3,0,0,0,0,1,0.1,4913,0,56,0,0,229,66,-1,0,42,Liverpool,Leicester,Stoke,West Brom,Everton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Idrissa,Gueye,MID,EVE,5000000,2,22,2.2,4.4E-07,4.4E-06,0,20286,5,7,0,0,0,0,0,4.4,4143,0,0,22,0,0.3,0,1.7,1,0,3,0,1,0.4,21350,0,270,0,0,882,99,0,0,186,Chelsea,Swansea,Southampton,Man Utd,Watford,0,1.8,1.1,2.1,1.3,1.1,1.3,1.3,1.5,1.7,1.3,1.2,1.1,2.4,1.6,2.4,1.1,1.7,1.6,1.1,1.3,2.8,2.3,1.1,1.5,1.5,1.9,1.1
Ilkay,Gundogan,MID,MCI,5700000,18,33,1.1,1.92982456140351E-07,5.78947368421053E-06,0,41708,0,3,0,0,0,3,0,6,3576,2,-3,33,-2,1.3,0,7.3,2,0,2,0,1,13.1,535257,0,0,0,1,445,474183,3,0,148,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.7,0.5,0.5,0.5,0.5,0.5,0.6,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.9,0.5
Bradley,Guzan,GLK,MID,4400000,0,9,0.3,6.81818181818182E-08,2.04545454545455E-06,0,19029,0,1,0,6,0,0,0,2,1058,-1,0,9,1,0,0,0,0,0,1,0,0,0.6,8478,0,188,0,0,180,76,0,0,40,Man City,Chelsea,Leicester,Hull City,Southampton,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Ben,Hamer,GLK,LEI,4500000,0,0,0,0,0,0,104,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,160,0,0,0,0,0,60,0,0,0,West Brom,Watford,Middlesbrough,Sunderland,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Joe,Hart,GLK,MCI,5300000,0,0,0,0,0,0,168492,0,0,0,0,0,0,0,0,1194,-2,0,0,2,0,0,0,0,0,0,0,0,1.2,2367,0,360,0,0,0,14,0,0,0,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jakob,Haugaard,GLK,STK,4300000,0,0,0,0,0,0,2615,0,0,0,0,0,0,0,0,101,-2,0,0,2,0,0,0,0,0,0,0,0,0.1,161,0,31,0,0,0,12,0,0,0,West Ham,Bournemouth,Watford,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eden,Hazard,MID,CHE,9900000,14,63,6.3,6.36363636363636E-07,6.36363636363636E-06,0,794917,2,9,0,0,0,5,0,6.4,7883,-1,-1,63,1,1,0,10,9,0,5,0,2,22.6,846471,0,476,0,2,832,146776,1,0,232,Everton,Middlesbrough,Tottenham,Man City,West Brom,8.4,8,7.7,5.5,7.9,7.5,6.8,9.4,8,5.6,6.8,7.7,4.4,5.8,6.4,8.2,5.9,8.4,6.6,7.4,6.8,5.4,7.3,8,5.9,8.7,7.3,9.1
Tom,Heaton,GLK,BUR,4700000,11,50,5,1.06382978723404E-06,1.06382978723404E-05,0,89969,1,13,0,58,0,0,0,10.6,2145,2,-1,50,-2,1.4,0,6.7,7,0,3,0,0,13,385041,0,0,0,3,900,133304,1,0,243,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,7.1,5.7,6.1,5.6,7.5,5.3,5.3,6.4,7.3,4.1,7.5,6,7,5.1,6.7,5.9,5.3,5.3,5.2,7.5,7.4,4.9,3.9,6.3,5.9,7,4.6,7.5
Jordan,Henderson,MID,LIV,6400000,7,33,3.3,5.15625E-07,5.15625E-06,0,32650,5,13,0,0,0,1,0,5.2,2724,-1,0,33,1,0.6,0,3.7,6,0,1,0,2,1.4,38306,0,250,0,0,883,8794,0,0,213,Watford,Southampton,Sunderland,Bournemouth,West Ham,3.4,2.3,4.2,1.8,3.2,3.1,2,3.2,2.6,3.2,2.7,3.3,2.8,3,3,2.6,2.1,4,1.9,3.4,4.2,2.4,2.7,2.9,2.7,3.2,2.1,3.6
Jeff,Hendrick,MID,BUR,5400000,3,19,2.7,5E-07,3.51851851851852E-06,0,1576,1,9,0,0,0,1,0,3.5,198,-1,0,19,1,0.4,0,2,0,0,2,0,0,0,3053,0,0,0,0,556,103,0,0,61,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,2.2,1.7,2,1.5,3.4,1.4,1.4,2.8,3.3,1.4,2.5,1.4,3.7,1.7,2.2,1.9,1.9,1.4,2,2.3,2.5,2,1.4,3,1.6,2.4,1.4,2.5
Wayne,Hennessey,GLK,CRY,4300000,0,5,0.166666666666667,3.87596899224806E-08,1.16279069767442E-06,0,97617,0,2,0,6,0,0,0,1.1,4547,-2,1,5,2,0,0,0,0,0,0,0,0,2.2,12656,0,266,0,0,180,159,-1,0,29,Burnley,Man City,Swansea,Southampton,Hull City,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Rouwen,Hennings,FWD,BUR,4500000,0,0,0,0,0,0,3414,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0.1,436,0,0,0,0,0,23,0,0,0,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Markus,Henriksen,MID,HUL,5200000,2,5,0.166666666666667,3.20512820512821E-08,9.61538461538461E-07,0,571,0,3,0,0,0,0,0,1,46,-3,0,5,3,0.1,0,0.7,0,0,0,0,0,0,742,0,0,0,0,178,14,0,0,15,Southampton,Sunderland,West Brom,Middlesbrough,Crystal Palace,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Abel,Hernandez,FWD,HUL,6000000,2,23,2.6,4.33333333333333E-07,3.83333333333333E-06,0,102250,0,10,0,0,0,1,0,3.8,6279,0,0,23,0,0.2,0,1,0,0,2,0,1,1.5,107505,0,0,0,0,663,1982,0,0,44,Southampton,Sunderland,West Brom,Middlesbrough,Crystal Palace,2.2,3.1,2.2,2.5,2.3,2,2.6,2.4,2.2,2.9,2.8,2,2.1,2.6,2.4,2.5,2.1,2.3,2.1,2.6,1.9,2.8,2.6,1.9,2.4,2.9,3,2
Luis,Hernandez,DEF,LEI,4300000,0,2,0.0666666666666667,1.55038759689922E-08,4.65116279069767E-07,0,15195,0,7,0,0,0,0,0,0.5,613,-2,0,2,2,0.1,0,0.3,0,0,0,0,0,0.4,4528,0,0,0,0,237,252,0,0,41,West Brom,Watford,Middlesbrough,Sunderland,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ander,Herrera,MID,MUN,6300000,0,11,1.4,2.22222222222222E-07,1.74603174603175E-06,0,12656,2,7,0,0,0,0,0,1.7,3296,-2,0,11,2,0.3,0,1.7,0,0,2,0,0,0.3,6566,0,307,0,0,564,460,0,1,112,Swansea,Arsenal,West Ham,Everton,Tottenham,0,0.7,0.8,0.7,0.7,0.7,0.7,1.1,0.9,0.7,0.7,0.7,0.7,0.7,0.8,0.7,1.2,0.7,0.8,0.7,0.8,0.8,0.7,0.7,0.8,0.7,0.7,0.7
Jake,Hesketh,MID,SOU,4500000,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,9,0,0,0,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mateusz,Hewelt,GLK,EVE,4000000,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0,0,0,244,0,0,0,Chelsea,Swansea,Southampton,Man Utd,Watford,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ben,Hinchcliffe,FWD,HUL,4500000,0,0,0,0,0,0,1012,0,0,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,1674,0,0,0,0,0,155,0,0,0,Southampton,Sunderland,West Brom,Middlesbrough,Crystal Palace,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tommie,Hoban,DEF,WAT,4000000,0,0,0,0,0,0,10117,0,0,0,0,0,0,0,0,395,0,0,0,0,0,0,0,0,0,0,0,0,0.3,1035,0,0,0,0,0,51,0,0,0,Liverpool,Leicester,Stoke,West Brom,Everton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pierre-Emile,H?jbjerg,MID,SOU,4300000,1,14,0.466666666666667,1.08527131782946E-07,3.25581395348837E-06,0,82418,1,4,0,0,0,0,0,3.3,4337,-2,0,14,2,0.2,0,0.7,0,0,2,0,0,1.6,32879,0,0,0,0,487,2875,0,0,98,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Rob,Holding,DEF,ARS,4200000,0,7,0.233333333333333,5.55555555555555E-08,1.66666666666667E-06,0,56982,1,5,0,0,0,0,0,1.7,1589,-3,0,7,3,0,0,0,0,0,1,0,0,0.6,38916,0,0,0,0,270,376,0,0,61,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Jose,Holebas,DEF,WAT,4800000,6,43,4.3,8.95833333333333E-07,8.95833333333333E-06,0,28622,4,13,0,0,0,2,0,9.1,10494,3,-1,43,-3,1.9,0,9,5,0,3,0,1,9.3,374872,0,96,0,1,899,106852,1,0,176,Liverpool,Leicester,Stoke,West Brom,Everton,5.3,5.2,5.9,5.4,5.1,4,4.9,5.7,5.9,5.6,4.6,4.6,5.9,5.9,3.9,6.2,5.8,4.1,5.8,5.6,5.2,5.1,4.9,5.5,6.2,3.1,3.9,4.4
Mason,Holgate,DEF,EVE,4200000,0,16,0.533333333333333,1.26984126984127E-07,3.80952380952381E-06,0,217734,0,2,0,0,0,0,0,3.8,10506,-3,0,16,3,0,0,0,3,0,1,0,1,3.3,298765,0,0,0,0,270,2564,0,0,78,Chelsea,Swansea,Southampton,Man Utd,Watford,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
George,Honeyman,MID,SUN,4500000,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,29,0,0,0,Bournemouth,Hull City,Liverpool,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tom,Huddlestone,MID,HUL,4800000,0,16,0.533333333333333,1.11111111111111E-07,3.33333333333333E-06,0,8058,2,13,0,0,0,0,0,3.3,519,-2,0,16,2,0.2,0,1,0,0,1,0,1,0.2,3894,0,0,0,0,575,53,0,0,87,Southampton,Sunderland,West Brom,Middlesbrough,Crystal Palace,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3
Robert,Huth,DEF,LEI,5000000,2,24,2.7,5.4E-07,4.8E-06,0,33265,4,14,0,0,0,0,0,4.8,2239,0,0,24,0,0.3,0,1.3,0,0,3,0,1,1.8,39537,0,453,0,0,810,3429,0,0,118,West Brom,Watford,Middlesbrough,Sunderland,Man City,3.1,1.7,2.7,1.8,2.6,1.6,2.3,3,4.1,1.7,2.9,2,1.5,2.7,1.9,4.1,2.9,3,2.6,3.7,3.3,1.4,2.5,3.5,2,3,1.4,4.1
Emerson,Hyndman,MID,BOU,4500000,0,0,0,0,0,0,852,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,0,0,0,0,38,0,0,0,Sunderland,Stoke,Arsenal,Liverpool,Burnley,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jordon,Ibe,MID,BOU,5100000,1,19,1.9,3.72549019607843E-07,3.72549019607843E-06,0,139700,0,9,0,0,0,0,0,3.7,4524,-4,0,19,4,0.3,0,1.3,0,0,3,0,0,1.7,23437,0,184,0,0,620,809,0,0,80,Sunderland,Stoke,Arsenal,Liverpool,Burnley,2.1,1,1,1.1,1,2.4,1.5,1,1,1,1,1.7,1.4,1,1.2,1,1,1.6,1.6,1,1,1.4,1,1.8,1,1.5,2,1
Zlatan,Ibrahimovic,FWD,MUN,11100000,2,42,4.2,3.78378378378378E-07,3.78378378378378E-06,0,1420138,3,12,0,0,0,4,0,3.8,273591,-4,2,42,4,0.2,0,1.7,6,0,4,0,1,30.6,849845,0,0,0,2,900,3655,-2,0,117,Swansea,Arsenal,West Ham,Everton,Tottenham,5.3,4.2,5.8,3.7,4.9,5.2,5,6,4.7,4.5,5.8,4.6,5.5,3.8,4.7,4.8,6.1,4.3,4.3,5.3,5.3,5.1,4.8,3.8,5.4,4.2,3.6,5.4
Odion,Ighalo,FWD,WAT,7100000,2,25,2.8,3.94366197183099E-07,3.52112676056338E-06,0,275208,1,12,0,0,0,1,0,3.5,16951,-4,1,25,4,0.2,0,1.3,2,0,2,0,1,3.9,85099,0,709,0,0,744,727,-1,0,63,Liverpool,Leicester,Stoke,West Brom,Everton,2.6,3.5,2.8,2.9,2.9,2.8,3.1,2.9,2.6,2.6,2.4,1.8,2.4,3.2,2.1,3.2,2.8,2,3.1,3.5,2.8,2,3,3.9,3.3,2.1,2.1,3
Kelechi,Iheanacho,FWD,MCI,6800000,0,35,5,7.35294117647059E-07,5.14705882352941E-06,0,404936,0,1,0,0,0,3,0,5.1,35253,-2,0,35,2,0.4,0,3,6,0,1,0,3,4,454546,0,242,0,1,287,9607,0,0,130,Middlesbrough,Crystal Palace,Burnley,Chelsea,Leicester,5.8,6.8,5.2,6,5.1,5.8,5.3,7,6.1,7,5.1,6,6.1,6.6,4.6,6,6.3,6.5,7.1,5.7,5,6.4,5.8,6.5,5.8,6.6,7.4,5.5
Giannelli,Imbula,MID,STK,4700000,0,9,0.3,6.38297872340426E-08,1.91489361702128E-06,0,11417,0,8,0,0,0,0,0,1.9,375,-3,0,9,3,0,0,0,1,0,0,0,0,0.2,4059,0,194,0,0,308,33,0,0,50,West Ham,Bournemouth,Watford,Burnley,Arsenal,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2
Danny,Ings,FWD,LIV,5500000,0,0,0,0,0,0,20521,0,0,0,0,0,0,0,0,895,-5,0,0,5,0,0,0,0,0,0,0,0,0.3,3340,0,81,0,0,0,256,0,0,0,Watford,Southampton,Sunderland,Bournemouth,West Ham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gokhan,Inler,MID,LEI,4400000,0,0,0,0,0,0,8966,0,0,0,0,0,0,0,0,183,-1,0,0,1,0,0,0,0,0,0,0,0,0.2,3702,0,20,0,0,0,4,0,0,0,West Brom,Watford,Middlesbrough,Sunderland,Man City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Stephen,Ireland,MID,STK,4400000,0,0,0,0,0,0,332,0,0,0,0,0,0,0,0,16,-1,1,0,1,0,0,0,0,0,0,0,0,0,193,0,18,0,0,0,20,-1,0,0,West Ham,Bournemouth,Watford,Burnley,Arsenal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Lloyd,Isgrove,MID,SOU,4500000,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,94,0,0,0,0,0,16,0,0,0,Hull City,Liverpool,Everton,Crystal Palace,Middlesbrough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Branislav,Ivanovic,DEF,CHE,5800000,1,17,2.4,4.13793103448276E-07,2.93103448275862E-06,0,152495,2,9,0,0,0,0,0,2.9,5599,-2,0,17,2,0.1,0,0.3,2,0,1,0,1,3.8,30952,0,414,0,0,544,317,0,0,120,Everton,Middlesbrough,Tottenham,Man City,West Brom,2.3,1.8,2.8,1.4,2.4,1.9,2.6,3.4,2.9,2,1.2,2.2,2.8,3.2,1.6,2.2,2.8,2.3,2.4,2.8,1.9,1.7,1.4,2.7,1.4,2,2.1,2.6
Alex,Iwobi,MID,ARS,5800000,2,28,0.933333333333333,1.60919540229885E-07,4.82758620689655E-06,0,84546,1,6,0,0,0,0,0,4.8,15131,-2,0,28,2,0.4,0,2.3,2,0,4,0,3,1.3,78707,0,150,0,0,489,2435,0,0,113,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.6,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
Phil,Jagielka,DEF,EVE,5100000,1,32,3.2,6.27450980392157E-07,6.27450980392157E-06,0,91314,0,8,0,0,0,0,0,6.3,23466,1,0,32,-1,0.3,0,1.3,3,0,2,0,1,6.3,243508,0,221,0,0,818,5619,0,0,169,Chelsea,Swansea,Southampton,Man Utd,Watford,2.2,3.5,3.1,3.2,2.7,4.4,4.8,1.6,3.3,4.1,3.1,3.7,3.5,4.8,2.6,4,2.9,3.7,3.5,3.6,2.1,3.7,4.3,3.6,3.5,2.9,3.7,4.1
Eldin,Jakupovic,GLK,HUL,4000000,0,23,4.6,1.15E-06,5.75E-06,0,226031,0,7,0,21,0,0,0,5.8,32787,0,1,23,0,0,0,0,0,0,1,0,0,20.2,424922,0,0,1,1,450,8376,-1,0,114,Southampton,Sunderland,West Brom,Middlesbrough,Crystal Palace,5.8,5.9,5.2,5.7,5.5,6,6.1,4.3,5.1,6.3,6.9,5,4.8,6.1,6.7,6,4,4.8,4.8,6.1,4.6,5,6.4,5.1,6.2,5.6,6.6,5.9
Daniel,James,MID,SWA,4500000,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43,0,0,0,Man Utd,Everton,Crystal Palace,Tottenham,Sunderland,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Daryl,Janmaat,DEF,WAT,4800000,1,7,0.233333333333333,4.86111111111111E-08,1.45833333333333E-06,0,4378,0,2,0,0,0,0,0,1.5,89,-2,0,7,2,0.1,0,0.3,0,0,0,0,1,0.1,5269,0,0,0,0,198,294,0,0,49,Liverpool,Leicester,Stoke,West Brom,Everton,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
Vincent,Janssen,FWD,TOT,7700000,9,25,2.5,3.24675324675325E-07,3.24675324675325E-06,0,89118,0,4,0,0,0,1,0,3.2,4365,-3,0,25,3,0.5,0,4,3,0,1,0,1,1.3,55479,0,0,0,0,505,3714,0,0,48,Arsenal,West Ham,Chelsea,Swansea,Man Utd,1.8,2.9,1.5,2.7,1.6,3.2,2.8,1.9,1.7,2.3,2.5,2.2,2.5,2.2,2,2.6,2.6,2.4,2.5,1.6,2.4,2.2,3.1,1.6,1.9,2,2.3,3.2
Adnan,Januzaj,MID,SUN,5300000,1,9,1.3,2.45283018867925E-07,1.69811320754717E-06,0,48334,0,13,0,0,0,0,0,1.7,625,-2,0,9,2,0.1,0,0.3,0,0,0,0,0,0.5,30782,0,33,0,0,492,136,0,1,45,Bournemouth,Hull City,Liverpool,Leicester,Swansea,0.6,0.6,0.6,1.2,0.7,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.6,0.7,0.6,0.6,0.7,1,0.6,0.6,0.9,0.7,0.6,1,0.7,0.7,0.6
Mile,Jedinak,MID,CRY,4500000,0,2,2,4.44444444444444E-07,4.44444444444444E-07,0,24389,0,1,0,0,0,0,0,0.4,247,0,0,2,0,0,0,0,0,0,0,0,0,0.2,1072,0,118,0,0,90,5,0,0,8,Burnley,Man City,Swansea,Southampton,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carl,Jenkinson,DEF,ARS,5000000,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,187,0,178,0,0,0,50,0,0,0,Tottenham,Man Utd,Bournemouth,West Ham,Stoke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Glen,Johnson,DEF,STK,4700000,0,4,0.133333333333333,2.83687943262411E-08,8.51063829787234E-07,0,8705,0,6,0,0,0,0,0,0.9,273,-3,0,4,3,0,0,0,0,0,0,0,0,0.1,1476,0,324,0,0,270,16,0,0,36,West Ham,Bournemouth,Watford,Burnley,Arsenal,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
,Jonathan Benteke,FWD,CRY,4400000,0,1,0.0333333333333333,7.57575757575758E-09,2.27272727272727E-07,0,8172,0,0,0,0,0,0,0,0.2,697,-1,0,1,1,0,0,0,0,0,0,0,0,0.1,10632,0,0,0,0,7,747,0,0,3,Burnley,Man City,Swansea,Southampton,Hull City,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Billy,Jones,DEF,SUN,4400000,0,0,0,0,0,0,677,2,6,0,0,0,0,0,0,34,-1,0,0,1,0,0,0,0,0,0,0,0,0,290,0,211,0,0,146,44,0,0,17,Bournemouth,Hull City,Liverpool,Leicester,Swansea,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
David,Jones,MID,BUR,5000000,0,1,1,2E-07,2E-07,0,2807,1,1,0,0,0,0,0,0.2,28,0,0,1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,86,1,0,0,8,Crystal Palace,West Brom,Man City,Stoke,Bournemouth,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
